item_id,description,up1,up2,up3,up4,down1,down2,down3,down4,level1,level2,level3,level4,up_ch1,up_ch2,up_ch3,up_ch4,down_ch1,down_ch2,down_ch3,down_ch4,total1,total2,total3,total4,up1_sh,up2_sh,up3_sh,up4_sh,down1_sh,down2_sh,down3_sh,down4_sh,level1_sh,level2_sh,level3_sh,level4_sh,change1_sh,change2_sh,change3_sh,change4_sh,net1_sh,net2_sh,net3_sh,net4_sh,item,id_count,item_id_raw,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust,observations,name1,name2,name3,name4,name5,weight,coicopname,sex,origin,durability,goods_services
430307,ELECTRIC KETTLE - 1.5-1.7L,9000,1046,278,190,10187,1112,341,252,58432,5555,1345,928,.18854275,.46695033,.32421532,.18784815,-.13652053,-.23022133,-.26694253,-.29260054,77619,7713,1964,1370,.11595099,.1356152,.14154786,.13868614,.13124365,.14417218,.17362526,.1839416,.75280535,.72021264,.68482691,.67737228,.24719465,.27978736,.31517312,.32262772,-.015292652,-.0085569769,-.032077402,-.045255467,635,1,430307,5,198802,202101,1,1,397,50301,503,264,3.9400001,160,25.813505,20,15.823581,5030202,524,,430307,92721,396,1,44,,7L,0,,65864,Household,Appliances,Appliances,Kettle,Kettle,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430308,ELECTRIC HAIRDRYER,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,636,1,430308,,199601,199601,1,96,96,,,97,6.4899998,24.99,13.624058,12.99,4.1775889,,521,,430308,207,0,1282,1302,,ER,0,,207,Household,Appliances,Appliances,Hairdryer,Hardryer,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430311,MICROWAVE (STATE IF COMBINED),3956,0,0,0,5894,0,0,0,28391,0,0,0,.1299511,,,,-.10420231,,,,38241,0,0,0,.10344918,,,,.15412776,,,,.74242306,,,,.25757694,,,,-.050678581,,,,637,1,430311,5,198802,200801,1,1,240,50301,503,269,24.98,1049,134.40613,129,65.356804,0,877,,430311,46225,239,295,295,,D),0,,25274,Household,Appliances,Appliances,Microwave,Microwave,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430312,TELEPHONE-HOME USE-NOT MOBILE,1631,0,0,0,2542,0,0,0,19519,0,0,0,.16253081,,,,-.13479015,,,,23692,0,0,0,.0688418,,,,.1072936,,,,.82386458,,,,.17613539,,,,-.038451798,,,,638,1,430312,8,198802,200201,1,1,168,80200,802,259,4.9899998,169,22.124905,19.5,14.322563,0,1187,,430312,28166,167,552,568,,LE,0,,12833,Telphones and post,Phones and fax,Telephones and fax,Telephone,Telephone,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430313,TUMBLE DRYER,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,639,1,430313,,199601,199601,1,96,96,,,114,99.989998,299.98999,168.35109,169.495,45.832001,,1207,,430313,194,0,1282,1310,,ER,0,,194,Telphones and post,Phones and fax,Telephones and fax,Tumble dryer,Tumble dryer,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430314,DISH WASHER-12 PLACE SETTING,3522,0,0,0,4804,0,0,0,18017,0,0,0,.083687432,,,,-.067734204,,,,26343,0,0,0,.13369776,,,,.18236344,,,,.6839388,,,,.3160612,,,,-.048665673,,,,640,1,430314,5,199102,200401,1,37,192,50301,503,266,99,749.98999,334.00818,339.98999,63.720184,0,467,,430314,31150,155,593,598,,NG,0,,17318,Household,Appliances,Appliances,Dish washer,Dish washer,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430315,SMOKE ALARM-STANDARD SINGLE,547,0,0,0,402,0,0,0,12936,0,0,0,.168245,,,,-.1317068,,,,13885,0,0,0,.039395031,,,,.028952107,,,,.93165284,,,,.068347141,,,,.010442924,,,,641,1,430315,5,199702,200501,1,109,204,50500,505,218,3,24.99,5.7023368,4.9699998,2.6263676,0,1132,,430315,16292,95,818,830,,LE,0,,16292,Household,Tools,Tools,Smoke alarm,Smoke alarm,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430316,COMB ANS MACHINE & TELEPHONE,313,0,0,0,878,0,0,0,5223,0,0,0,.17144142,,,,-.14406465,,,,6414,0,0,0,.0487995,,,,.13688806,,,,.81431246,,,,.18568756,,,,-.088088557,,,,642,1,430316,8,199802,200201,1,121,168,80200,802,163,9.9499998,199.99001,46.973553,39.950001,25.289316,0,388,,430316,7365,47,996,1019,,NE,0,,7365,Telphones and post,Phones and fax,Telephones and fax,Telephone & answering maching,Telephone & answering maching,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430317,ELECTRIC IRON,6996,1348,425,311,7626,1300,441,287,33792,4455,1071,760,.2662369,.35401398,.31478697,.28357705,-.17813314,-.23050112,-.26258233,-.24731031,48414,7103,1937,1358,.14450365,.18977897,.21941146,.22901325,.15751642,.18302126,.22767165,.2113402,.69797993,.62719977,.55291688,.55964655,.30202007,.37280023,.44708312,.44035345,-.013012767,.0067577064,-.0082601905,.017673045,631,2,430303,,199601,199601,2,96,397,,,115,9.9899998,39.990002,22.482584,20.99,6.3772006,,53,1,430317,58408,301,180,180,,ON,0,,54459,Household,Appliances,Appliances,Iron,Iron,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430317,ELECTRIC IRON,6996,1348,425,311,7626,1300,441,287,33792,4455,1071,760,.2662369,.35401398,.31478697,.28357705,-.17813314,-.23050112,-.26258233,-.24731031,48414,7103,1937,1358,.14450365,.18977897,.21941146,.22901325,.15751642,.18302126,.22767165,.2113402,.69797993,.62719977,.55291688,.55964655,.30202007,.37280023,.44708312,.44035345,-.013012767,.0067577064,-.0082601905,.017673045,643,2,430317,5,199902,202101,2,96,397,50301,503,177,3.9000001,299.98999,32.080929,27.99,16.764681,5030203,52,1,430317,58408,301,180,180,,ON,0,,54459,Household,Appliances,Appliances,Iron,Iron,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430318,TOASTER-2 SLICES,969,0,0,0,1421,0,0,0,7960,0,0,0,.13682465,,,,-.10710998,,,,10350,0,0,0,.093623191,,,,.13729468,,,,.76908213,,,,.23091787,,,,-.043671489,,,,644,1,430318,5,199902,200401,1,133,192,50301,503,149,6.98,129,22.464069,19.99,13.752916,0,1197,,430318,11996,59,946,951,,ES,0,,11996,Household,Appliances,Appliances,Toaster,Toaster,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430319,FOOD PROCESSOR-STANDARD-1 BOWL,993,0,0,0,1646,0,0,0,8336,0,0,0,.14988641,,,,-.10576595,,,,10975,0,0,0,.090478361,,,,.14997722,,,,.75954443,,,,.24045558,,,,-.059498861,,,,645,1,430319,5,199902,200501,1,133,204,50301,503,147,14.99,299.98999,63.6539,49.990002,40.228996,0,565,,430319,12634,71,906,917,,WL,0,,12634,Household,Appliances,Appliances,Food processor,Food processor,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430321,ELECTRIC RAZOR,4377,823,298,176,5192,864,287,182,17238,2773,590,462,.30578342,.33750799,.38654929,.44814634,-.19936329,-.23976775,-.24369934,-.23954011,26807,4460,1175,820,.16327825,.18452914,.25361702,.21463415,.19368075,.19372198,.24425532,.22195122,.64304101,.62174886,.50212765,.56341463,.35695899,.37825114,.49787235,.43658537,-.030402496,-.0091928393,.0093616992,-.0073170662,647,1,430321,12,199902,202101,1,133,397,120102,1201,161,3,259.98999,50.011196,44.990002,29.536005,12010201,526,,430321,32276,264,232,249,,OR,0,,29886,Other goods and services,Toiletries and grooming,Grooming appliances,Elecric razon,Elecric razon,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430322,TABLE LAMP,3959,694,200,137,4102,705,202,160,39785,6891,1336,885,.23119934,.24501108,.26056764,.26213887,-.19889313,-.20254219,-.21500558,-.22124612,47846,8290,1738,1182,.082744636,.08371532,.1150748,.11590525,.085733391,.085042216,.11622555,.13536379,.83152199,.83124244,.76869965,.74873096,.16847803,.16875753,.23130035,.25126904,-.0029887557,-.0013268963,-.0011507496,-.01945854,593,2,430134,5,200302,202101,2,157,397,50101,501,169,2,1134,65.911369,39.990002,75.517334,5010103,89,1,430322,63485,240,271,276,,MP,0,,6782,Household,Furniture,Furniture and furnishings,Lamp,Lamp,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430322,TABLE LAMP,3959,694,200,137,4102,705,202,160,39785,6891,1336,885,.23119934,.24501108,.26056764,.26213887,-.19889313,-.20254219,-.21500558,-.22124612,47846,8290,1738,1182,.082744636,.08371532,.1150748,.11590525,.085733391,.085042216,.11622555,.13536379,.83152199,.83124244,.76869965,.74873096,.16847803,.16875753,.23130035,.25126904,-.0029887557,-.0013268963,-.0011507496,-.01945854,648,2,430322,5,200102,200301,2,157,397,50101,501,156,2.5,345,46.141487,27,47.086533,0,88,1,430322,63485,240,271,276,,MP,0,,6782,Household,Furniture,Furniture and furnishings,Lamp,Lamp,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430323,PHONE NT MOBILE(SPEC DIG/ANAL),3626,761,117,78,4406,754,130,102,23593,4191,1116,768,.28491166,.45289063,.4506413,.50845581,-.20082109,-.27438062,-.33995205,-.34217069,31625,5706,1363,948,.11465613,.13336839,.085840061,.082278483,.13932016,.13214161,.09537784,.10759494,.74602371,.73449004,.81878209,.8101266,.25397629,.26550999,.18121791,.18987343,-.024664037,.0012267828,-.0095377788,-.025316454,649,1,430323,8,200202,202101,1,169,397,80200,802,181,4,710,38.150837,34.75,29.702028,8020001,951,,430323,37686,228,306,314,,L),0,,34833,Telphones and post,Phones and fax,Telephones and fax,Phone,Telephone,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430324,FIXED TELEPHONE,70,0,0,0,121,0,0,0,1272,0,0,0,.25655249,,,,-.16158547,,,,1463,0,0,0,.047846891,,,,.082706764,,,,.86944634,,,,.13055366,,,,-.034859873,,,,650,1,430324,8,200202,200301,1,169,180,80200,802,91,4.7399998,69.989998,19.834742,17.99,8.9083357,0,545,,430324,1841,11,1183,1232,,NE,0,,1841,Telphones and post,Phones and fax,Telephones and fax,Phone,Telephone,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430325,ELECTRIC HEATER,722,0,0,0,656,0,0,0,8394,0,0,0,.1959274,,,,-.18826443,,,,9772,0,0,0,.073884569,,,,.067130581,,,,.85898483,,,,.14101514,,,,.0067539886,,,,651,1,430325,5,200402,201301,1,193,300,50301,503,128,4.5,355,39.158585,29.99,35.698673,0,522,,430325,11153,107,763,798,,ER,0,,11153,Household,Appliances,Appliances,Heater,Electric heater,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430326,ELECTRIC SHOWER UNIT,192,0,0,0,216,0,0,0,1356,0,0,0,.5449574,,,,-.24986836,,,,1764,0,0,0,.10884354,,,,.12244898,,,,.76870745,,,,.23129252,,,,-.013605446,,,,652,1,430326,5,200402,200612,1,193,227,50301,503,5,44.990002,149.98,72.143112,69,20.70789,0,527,,430326,1848,34,1102,1107,,IT,0,,1848,Household,Appliances,Appliances,Shower unity,Electric shower unit,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430327,VACUUM CLEANER-UPRIGHT,4444,0,0,0,6129,0,0,0,25280,0,0,0,.11856028,,,,-.09203852,,,,35853,0,0,0,.12395058,,,,.17094804,,,,.70510137,,,,.29489863,,,,-.046997465,,,,630,2,430301,5,198802,200401,2,1,204,50301,503,250,44.990002,299.98999,121.9167,109.99,44.173992,0,90,1,430327,43071,203,418,423,,HT,0,,2159,Household,Appliances,Appliances,Vacum cleaner,Vacum cleaner,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430327,VACUUM CLEANER-UPRIGHT,4444,0,0,0,6129,0,0,0,25280,0,0,0,.11856028,,,,-.09203852,,,,35853,0,0,0,.12395058,,,,.17094804,,,,.70510137,,,,.29489863,,,,-.046997465,,,,653,2,430327,5,200402,200501,2,1,204,50301,503,85,29.5,299.98999,167.04807,189.99001,72.49881,0,91,1,430327,43071,203,418,423,,HT,0,,2159,Household,Appliances,Appliances,Vacum cleaner,Vacum cleaner,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430328,AUTOMATIC WASHING MACHINE,287,0,0,0,404,0,0,0,1300,0,0,0,.12393485,,,,-.11309258,,,,1991,0,0,0,.14414866,,,,.20291311,,,,.65293825,,,,.34706175,,,,-.058764443,,,,654,1,430328,5,200402,200501,1,193,204,50301,503,88,171,999,326.15765,299.95001,95.217255,0,129,,430328,2483,11,1183,1201,,NE,0,,2483,Household,Appliances,Appliances,Washing machine,Washing machine,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430329,DISHWASHER (12 PLACE SETTING),138,0,0,0,241,0,0,0,1265,0,0,0,.096466094,,,,-.10741166,,,,1644,0,0,0,.083941609,,,,.14659368,,,,.76946473,,,,.23053528,,,,-.062652066,,,,655,1,430329,5,200402,200501,1,193,204,50301,503,83,179,799,340.8985,299.95001,138.71489,0,469,,430329,2125,11,1183,1218,,G),0,,2125,Household,Appliances,Appliances,Dish washer,Dish washer,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430330,FRIDGE/FREEZER - 2005,350,0,0,0,330,0,0,0,815,0,0,0,.14866666,,,,-.11100286,,,,1495,0,0,0,.23411371,,,,.22073579,,,,.54515052,,,,.45484948,,,,.01337792,,,,656,1,430330,5,200502,200601,1,205,216,50301,503,102,134.99001,1709,371.05612,299,213.91019,0,608,,430330,2064,11,1183,1224,,05,0,,2064,Household,Appliances,Appliances,Fridge-freezer,"Fridge-freezer, 2005",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430331,VACUUM CLEANER - 2005,277,0,0,0,365,0,0,0,1137,0,0,0,.20721619,,,,-.12009899,,,,1779,0,0,0,.15570545,,,,.20517145,,,,.63912308,,,,.36087692,,,,-.049465999,,,,657,1,430331,5,200502,200601,1,205,216,50301,503,100,29.99,359.98999,155.08949,139.99001,72.553925,0,1213,,430331,2229,11,1183,1212,,05,0,,2229,Household,Appliances,Appliances,Vacum cleaner,"Vacuum cleaner, 2005",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430332,WASHING MACHINE - 2005,301,0,0,0,534,0,0,0,1028,0,0,0,.15271196,,,,-.079904355,,,,1863,0,0,0,.16156736,,,,.28663447,,,,.55179816,,,,.44820184,,,,-.12506711,,,,658,1,430332,5,200502,200601,1,205,216,50301,503,103,150,749.95001,340.70804,319.98999,113.45677,0,1246,,430332,2303,11,1183,1208,,05,0,,2303,Household,Appliances,Appliances,Washing machine,"Washing machine, 2005",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430333,DISHWASHER - 2005,653,0,0,0,1055,0,0,0,3728,0,0,0,.12642245,,,,-.096342124,,,,5436,0,0,0,.12012509,,,,.19407652,,,,.68579841,,,,.31420162,,,,-.073951431,,,,659,1,430333,5,200502,200901,1,205,252,50301,503,128,160.10001,1129,305.72092,279.98999,101.2394,0,470,,430333,6563,47,996,1022,,05,0,,6563,Household,Appliances,Appliances,Dish washer,"Dishwasher, 2005",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430335,HAIR DRYER,1770,0,0,0,2372,0,0,0,14777,0,0,0,.22364105,,,,-.17775838,,,,18919,0,0,0,.093556739,,,,.12537661,,,,.78106666,,,,.21893334,,,,-.031819873,,,,660,2,430335,12,200602,201001,2,133,264,120102,1201,124,3.46,59.990002,17.923946,17.610001,6.8742361,0,60,1,430335,21602,131,668,673,,ER,0,,7685,Other goods and services,Toiletries and grooming,Grooming appliances,Hairdryer,Hairdryer,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430335,HAIR DRYER,1770,0,0,0,2372,0,0,0,14777,0,0,0,.22364105,,,,-.17775838,,,,18919,0,0,0,.093556739,,,,.12537661,,,,.78106666,,,,.21893334,,,,-.031819873,,,,646,2,430320,12,199902,200601,2,133,264,120102,1201,152,4.9899998,66.989998,17.756884,16.99,6.4088397,0,61,1,430335,21602,131,668,673,,ER,0,,7685,Other goods and services,Toiletries and grooming,Grooming appliances,Hairdryer,Hairdryer,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
430336,FRIDGE/FREEZER - 2006,277,0,0,0,229,0,0,0,989,0,0,0,.11390352,,,,-.14995748,,,,1495,0,0,0,.18528429,,,,.15317726,,,,.66153848,,,,.33846155,,,,.032107025,,,,661,1,430336,5,200602,200612,1,217,227,50301,503,98,199.89999,2200,452.92648,299.98999,304.94055,0,609,,430336,1849,10,1257,1261,,06,0,,1849,Household,Appliances,Appliances,Fridge-freezer,"Fridge-freezer, 2006",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430337,VACUUM CLEANER - 2006,340,0,0,0,231,0,0,0,1089,0,0,0,.2722677,,,,-.16809182,,,,1660,0,0,0,.20481928,,,,.13915662,,,,.6560241,,,,.3439759,,,,.065662652,,,,662,1,430337,5,200602,200612,1,217,227,50301,503,98,29.99,360,144.40973,99.989998,84.548508,0,1214,,430337,2028,10,1257,1258,,06,0,,2028,Household,Appliances,Appliances,Vacum cleaner,"Vacuum cleaner, 2006",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430338,WASHING MACHINE - 2006,290,0,0,0,337,0,0,0,989,0,0,0,.056574751,,,,-.068830088,,,,1616,0,0,0,.17945544,,,,.20853961,,,,.61200494,,,,.38799506,,,,-.029084161,,,,663,1,430338,5,200602,200612,1,217,227,50301,503,98,169.98,799,326.44064,279.98999,131.54831,0,1247,,430338,2012,10,1257,1259,,06,0,,2012,Household,Appliances,Appliances,Washing machine,"Washing machine, 2006",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430339,ELECTRIC COOLING FAN,579,0,0,0,674,0,0,0,5147,0,0,0,.19458762,,,,-.1763507,,,,6400,0,0,0,.090468749,,,,.1053125,,,,.80421877,,,,.19578125,,,,-.014843747,,,,664,1,430339,5,200702,201301,1,229,300,50301,503,133,3.25,299.98999,23.862392,18.950001,22.439032,0,516,,430339,7475,71,906,929,,AN,0,,7475,Household,Appliances,Appliances,Fan,Electric fan,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430340,FRIDGE/FREEZER - 2007,280,0,0,0,227,0,0,0,870,0,0,0,.089039914,,,,-.077364944,,,,1377,0,0,0,.20334059,,,,.16485113,,,,.63180828,,,,.36819172,,,,.038489461,,,,665,1,430340,5,200702,200801,1,229,240,50301,503,92,159.97,1379,353.70468,329.98001,133.62064,0,610,,430340,1764,11,1183,1235,,07,0,,1764,Household,Appliances,Appliances,Fridge-freezer,"Fridge-freezer, 2007",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430341,VACUUM CLEANER - 2007,304,0,0,0,343,0,0,0,942,0,0,0,.1731609,,,,-.14582177,,,,1589,0,0,0,.19131529,,,,.21585903,,,,.59282565,,,,.40717432,,,,-.024543732,,,,666,1,430341,5,200702,200801,1,229,240,50301,503,96,25,359.98999,166.11266,179.99001,85.650505,0,1215,,430341,1933,11,1183,1230,,07,0,,1933,Household,Appliances,Appliances,Vacum cleaner,"Vacuum cleaner, 2007",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430342,WASING MACHINE - 2007,194,0,0,0,172,0,0,0,923,0,0,0,.15714164,,,,-.13503689,,,,1289,0,0,0,.15050426,,,,.13343677,,,,.71605897,,,,.28394103,,,,.017067492,,,,667,1,430342,5,200702,200801,1,229,240,50301,503,92,169.99001,949.98999,313.31857,279.89999,145.81602,0,1255,,430342,1677,11,1183,1238,,07,0,,1677,Household,Appliances,Appliances,Washing machine,"Washing machine, 2007",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430344,FRIDGE/FREEZER - 2008,339,0,0,0,549,0,0,0,941,0,0,0,.11335601,,,,-.058478255,,,,1829,0,0,0,.18534718,,,,.30016401,,,,.51448882,,,,.48551118,,,,-.11481683,,,,668,1,430344,5,200802,200901,1,241,252,50301,503,90,164.09,2211.9399,397.23438,329.98999,227.55972,0,611,,430344,2187,11,1183,1215,,08,0,,2187,Household,Appliances,Appliances,Fridge-freezer,"Fridge-freezer, 2008",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430345,VACUUM CLEANER - 2008,414,0,0,0,612,0,0,0,923,0,0,0,.17288984,,,,-.15459317,,,,1949,0,0,0,.21241662,,,,.31400719,,,,.47357619,,,,.52642381,,,,-.10159057,,,,669,1,430345,5,200802,200901,1,241,252,50301,503,96,17.610001,359.98999,161.22353,174.99001,72.68779,0,1216,,430345,2344,11,1183,1205,,08,0,,2344,Household,Appliances,Appliances,Vacum cleaner,"Vacuum cleaner, 2008",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430346,WASHING MACHINE - 2008,344,0,0,0,432,0,0,0,842,0,0,0,.088555954,,,,-.086580284,,,,1618,0,0,0,.21260816,,,,.26699629,,,,.52039558,,,,.47960445,,,,-.054388136,,,,670,1,430346,5,200802,200901,1,241,252,50301,503,92,159.95,1503.84,346.41174,299.98999,153.66913,0,1248,,430346,2084,11,1183,1221,,08,0,,2084,Household,Appliances,Appliances,Washing machine,"Washing machine, 2008",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430347,ELECTRIC FRIDGE FREEZER 2009,341,0,0,0,345,0,0,0,742,0,0,0,.12270775,,,,-.11397258,,,,1428,0,0,0,.23879552,,,,.24159664,,,,.51960784,,,,.48039216,,,,-.0028011203,,,,671,1,430347,5,200902,201001,1,253,264,50301,503,85,195.73,2519.27,473.27966,389.98999,307.22791,0,518,,430347,1755,11,1183,1236,,09,0,,1755,Household,Appliances,Appliances,Fridge-freezer,"Fridge-freezer, 2009",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430348,VACUUM CLEANER 2009,362,0,0,0,412,0,0,0,1064,0,0,0,.14126271,,,,-.10992017,,,,1838,0,0,0,.19695321,,,,.22415669,,,,.57889009,,,,.42110991,,,,-.027203485,,,,672,1,430348,5,200902,201001,1,253,264,50301,503,94,22.99,339,155.89639,174.78999,83.458183,0,1217,,430348,2171,11,1183,1216,,09,0,,2171,Household,Appliances,Appliances,Vacum cleaner,"Vacuum cleaner, 2009",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430349,AUTOMATIC WASHING MACHINE 2009,456,0,0,0,463,0,0,0,831,0,0,0,.10344605,,,,-.067709818,,,,1750,0,0,0,.26057142,,,,.26457143,,,,.47485715,,,,.52514285,,,,-.0040000081,,,,673,1,430349,5,200902,201001,1,253,264,50301,503,88,145,734,352.06149,329.98999,87.748123,0,130,,430349,2076,11,1183,1222,,09,0,,2076,Household,Appliances,Appliances,Washing machine,"Washing machine, 2009",0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430350,DISHWASHER 12 SETTING RS 09/10,891,0,0,0,776,0,0,0,1820,0,0,0,.10973869,,,,-.092082947,,,,3487,0,0,0,.25552049,,,,.22254087,,,,.52193862,,,,.47806138,,,,.032979622,,,,674,1,430350,5,200902,201101,1,253,276,50301,503,99,177.67999,800,353.93256,329.95001,110.15266,0,471,,430350,3984,23,1128,1138,,10,0,,3984,Household,Appliances,Appliances,Dish washer,Dish washer,0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
430351,ELECTRIC HAIR STYLING APP,4188,1385,415,268,4520,1426,406,303,16532,4546,1164,847,.35509354,.38073,.43212581,.44924051,-.24412872,-.24122503,-.28407264,-.26652664,25240,7357,1985,1418,.1659271,.18825608,.20906802,.18899859,.17908083,.193829,.20453401,.21368124,.6549921,.61791492,.58639801,.5973202,.34500793,.38208508,.41360202,.40267983,-.013153732,-.0055729151,.0045340061,-.024682641,675,1,430351,12,201002,202101,1,265,397,120102,1201,156,4,199,30.861191,22,23.504902,12010201,520,,430351,31236,132,657,657,,PP,0,,27431,Other goods and services,Toiletries and grooming,Grooming appliances,Hair tongs,Hair tongs,0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
