name,price,p,newDate
Men's socks,7080,1.05,2013-03-01
Men's socks,8090,5,2013-03-01
Lettuce,10,.85000002,2013-04-01
Lettuce,1020,.039999962,2013-04-01
Lettuce,2030,.10000002,2013-04-01
Lettuce,3040,.0099999905,2013-04-01
Lettuce,4050,0,2013-04-01
Lettuce,5060,0,2013-04-01
Lettuce,6070,0,2013-04-01
Lettuce,7080,0,2013-04-01
Lettuce,8090,0,2013-04-01
Pub Meal,10,4.9899998,2013-04-01
Pub Meal,1020,.76000023,2013-04-01
Pub Meal,2030,.55000019,2013-04-01
Pub Meal,3040,.19999981,2013-04-01
Pub Meal,4050,.69000006,2013-04-01
Pub Meal,5060,.75999975,2013-04-01
Pub Meal,6070,.55000019,2013-04-01
Pub Meal,7080,.48999977,2013-04-01
Pub Meal,8090,1.5100002,2013-04-01
Cigarettes,10,7.9200001,2013-04-01
Cigarettes,1020,.019999981,2013-04-01
Cigarettes,2030,.029999733,2013-04-01
Cigarettes,3040,0,2013-04-01
Cigarettes,4050,.095000744,2013-04-01
Cigarettes,5060,.034999847,2013-04-01
Cigarettes,6070,.089999199,2013-04-01
Cigarettes,7080,.039999962,2013-04-01
Cigarettes,8090,.06000042,2013-04-01
Men's socks,10,1,2013-04-01
Men's socks,1020,.20000005,2013-04-01
Men's socks,2030,.049999952,2013-04-01
Men's socks,3040,.46000004,2013-04-01
Men's socks,4050,.61999989,2013-04-01
Men's socks,5060,.070000172,2013-04-01
Men's socks,6070,.92999983,2013-04-01
Men's socks,7080,1.6599998,2013-04-01
Men's socks,8090,5.0100002,2013-04-01
Lettuce,10,1,2013-05-01
Lettuce,1020,.25,2013-05-01
Lettuce,2030,0,2013-05-01
Lettuce,3040,0,2013-05-01
Lettuce,4050,.049999952,2013-05-01
Lettuce,5060,0,2013-05-01
Lettuce,6070,0,2013-05-01
Lettuce,7080,.090000033,2013-05-01
Lettuce,8090,.11000001,2013-05-01
Pub Meal,10,4.9899998,2013-05-01
Pub Meal,1020,.70000029,2013-05-01
Pub Meal,2030,.55999994,2013-05-01
Pub Meal,3040,.25,2013-05-01
Pub Meal,4050,.69000006,2013-05-01
Pub Meal,5060,.75999975,2013-05-01
Pub Meal,6070,.55000019,2013-05-01
Pub Meal,7080,.75,2013-05-01
Pub Meal,8090,1.25,2013-05-01
Cigarettes,10,7.9400001,2013-05-01
Cigarettes,1020,.019999981,2013-05-01
Cigarettes,2030,.009999752,2013-05-01
Cigarettes,3040,0,2013-05-01
Cigarettes,4050,.099999905,2013-05-01
Cigarettes,5060,.079999924,2013-05-01
Cigarettes,6070,.039999962,2013-05-01
Cigarettes,7080,.06000042,2013-05-01
Cigarettes,8090,.050000191,2013-05-01
Men's socks,10,1,2013-05-01
Men's socks,1020,.20000005,2013-05-01
Men's socks,2030,.049999952,2013-05-01
Men's socks,3040,.46000004,2013-05-01
Men's socks,4050,.61999989,2013-05-01
Men's socks,5060,.070000172,2013-05-01
Men's socks,6070,.92999983,2013-05-01
Men's socks,7080,1.6599998,2013-05-01
Men's socks,8090,5.0100002,2013-05-01
Lettuce,10,.5,2013-06-01
Lettuce,1020,.38999999,2013-06-01
Lettuce,2030,.060000002,2013-06-01
Lettuce,3040,.050000012,2013-06-01
Lettuce,4050,0,2013-06-01
Lettuce,5060,0,2013-06-01
Lettuce,6070,.25,2013-06-01
Lettuce,7080,0,2013-06-01
Lettuce,8090,.13999999,2013-06-01
Pub Meal,10,4.9899998,2013-06-01
Pub Meal,1020,.71000004,2013-06-01
Pub Meal,2030,.60000038,2013-06-01
Pub Meal,3040,.39999962,2013-06-01
Pub Meal,4050,.55000019,2013-06-01
Pub Meal,5060,.69999981,2013-06-01
Pub Meal,6070,.55000019,2013-06-01
Pub Meal,7080,.75,2013-06-01
Pub Meal,8090,1.6000004,2013-06-01
Cigarettes,10,7.9400001,2013-06-01
Cigarettes,1020,.019999981,2013-06-01
Cigarettes,2030,.009999752,2013-06-01
Cigarettes,3040,0,2013-06-01
Cigarettes,4050,.099999905,2013-06-01
Cigarettes,5060,.079999924,2013-06-01
Cigarettes,6070,.039999962,2013-06-01
Cigarettes,7080,.06000042,2013-06-01
Cigarettes,8090,.050000191,2013-06-01
Men's socks,10,1,2013-06-01
Men's socks,1020,.20000005,2013-06-01
Men's socks,2030,0,2013-06-01
Men's socks,3040,.50999999,2013-06-01
Men's socks,4050,.61999989,2013-06-01
Men's socks,5060,.070000172,2013-06-01
Men's socks,6070,.92999983,2013-06-01
Men's socks,7080,1.6599998,2013-06-01
Men's socks,8090,5,2013-06-01
Lettuce,10,.52999997,2013-07-01
Lettuce,1020,.16000003,2013-07-01
Lettuce,2030,.060000002,2013-07-01
Lettuce,3040,.050000012,2013-07-01
Lettuce,4050,.14999998,2013-07-01
Lettuce,5060,.050000012,2013-07-01
Lettuce,6070,0,2013-07-01
Lettuce,7080,0,2013-07-01
Lettuce,8090,0,2013-07-01
Pub Meal,10,4.9899998,2013-07-01
Pub Meal,1020,.76000023,2013-07-01
Pub Meal,2030,.55000019,2013-07-01
Pub Meal,3040,.39999962,2013-07-01
Pub Meal,4050,.55000019,2013-07-01
Pub Meal,5060,.69999981,2013-07-01
Pub Meal,6070,.55000019,2013-07-01
Pub Meal,7080,.75,2013-07-01
Pub Meal,8090,1.4399996,2013-07-01
Cigarettes,10,7.9400001,2013-07-01
Cigarettes,1020,.019999981,2013-07-01
Cigarettes,2030,.009999752,2013-07-01
Cigarettes,3040,0,2013-07-01
Cigarettes,4050,.099999905,2013-07-01
Cigarettes,5060,.079999924,2013-07-01
Cigarettes,6070,.039999962,2013-07-01
Cigarettes,7080,.06000042,2013-07-01
Cigarettes,8090,.050000191,2013-07-01
Men's socks,10,1,2013-07-01
Men's socks,1020,.20000005,2013-07-01
Men's socks,2030,.19999993,2013-07-01
Men's socks,3040,.60000002,2013-07-01
Men's socks,4050,.32999992,2013-07-01
Men's socks,5060,.070000172,2013-07-01
Men's socks,6070,1.27,2013-07-01
Men's socks,7080,1.3299999,2013-07-01
Men's socks,8090,4.9499998,2013-07-01
Lettuce,10,.5,2013-08-01
Lettuce,1020,.10000002,2013-08-01
Lettuce,2030,.14999998,2013-08-01
Lettuce,3040,.050000012,2013-08-01
Lettuce,4050,.19999999,2013-08-01
Lettuce,5060,0,2013-08-01
Lettuce,6070,0,2013-08-01
Lettuce,7080,0,2013-08-01
Lettuce,8090,0,2013-08-01
Pub Meal,10,4.9899998,2013-08-01
Pub Meal,1020,.76000023,2013-08-01
Pub Meal,2030,.55000019,2013-08-01
Pub Meal,3040,.39999962,2013-08-01
Pub Meal,4050,.55000019,2013-08-01
Pub Meal,5060,.69999981,2013-08-01
Pub Meal,6070,.55000019,2013-08-01
Pub Meal,7080,.78999996,2013-08-01
Pub Meal,8090,1.5600004,2013-08-01
Cigarettes,10,7.9699998,2013-08-01
Cigarettes,1020,0,2013-08-01
Cigarettes,2030,0,2013-08-01
Cigarettes,3040,.099999905,2013-08-01
Cigarettes,4050,0,2013-08-01
Cigarettes,5060,.079999924,2013-08-01
Cigarettes,6070,.039999962,2013-08-01
Cigarettes,7080,.06000042,2013-08-01
Cigarettes,8090,.13000011,2013-08-01
Men's socks,10,1,2013-08-01
Men's socks,1020,.20000005,2013-08-01
Men's socks,2030,.19999993,2013-08-01
Men's socks,3040,.60000002,2013-08-01
Men's socks,4050,.32999992,2013-08-01
Men's socks,5060,.070000172,2013-08-01
Men's socks,6070,1.5899999,2013-08-01
Men's socks,7080,1.01,2013-08-01
Men's socks,8090,5,2013-08-01
Lettuce,10,.5,2013-09-01
Lettuce,1020,.25,2013-09-01
Lettuce,2030,.13999999,2013-09-01
Lettuce,3040,.10000002,2013-09-01
Lettuce,4050,.0099999905,2013-09-01
Lettuce,5060,0,2013-09-01
Lettuce,6070,0,2013-09-01
Lettuce,7080,0,2013-09-01
Lettuce,8090,.10000002,2013-09-01
Pub Meal,10,4.9899998,2013-09-01
Pub Meal,1020,.76000023,2013-09-01
Pub Meal,2030,.55000019,2013-09-01
Pub Meal,3040,.44999981,2013-09-01
Pub Meal,4050,.53999996,2013-09-01
Pub Meal,5060,.65999985,2013-09-01
Pub Meal,6070,.80000019,2013-09-01
Pub Meal,7080,.60000038,2013-09-01
Pub Meal,8090,1.5999994,2013-09-01
Cigarettes,10,8,2013-09-01
Cigarettes,1020,.18999958,2013-09-01
Cigarettes,2030,.030000687,2013-09-01
Cigarettes,3040,.0099992752,2013-09-01
Cigarettes,4050,.070000648,2013-09-01
Cigarettes,5060,.019999504,2013-09-01
Cigarettes,6070,.079999924,2013-09-01
Cigarettes,7080,.039999962,2013-09-01
Cigarettes,8090,.06000042,2013-09-01
Men's socks,10,1,2013-09-01
Men's socks,1020,.20000005,2013-09-01
Men's socks,2030,.2299999,2013-09-01
Men's socks,3040,.57000005,2013-09-01
Men's socks,4050,.32999992,2013-09-01
Men's socks,5060,.070000172,2013-09-01
Men's socks,6070,1.4299998,2013-09-01
Men's socks,7080,1.1700001,2013-09-01
Men's socks,8090,5,2013-09-01
Lettuce,10,.5,2013-10-01
Lettuce,1020,.19999999,2013-10-01
Lettuce,2030,.10000002,2013-10-01
Lettuce,3040,.19,2013-10-01
Lettuce,4050,.0099999905,2013-10-01
Lettuce,5060,0,2013-10-01
Lettuce,6070,0,2013-10-01
Lettuce,7080,.10000002,2013-10-01
Lettuce,8090,0,2013-10-01
Pub Meal,10,4.9899998,2013-10-01
Pub Meal,1020,.80000019,2013-10-01
Pub Meal,2030,.51000023,2013-10-01
Pub Meal,3040,.44999981,2013-10-01
Pub Meal,4050,.55000019,2013-10-01
Pub Meal,5060,.64999962,2013-10-01
Pub Meal,6070,.77500057,2013-10-01
Pub Meal,7080,.64999962,2013-10-01
Pub Meal,8090,1.5249996,2013-10-01
Cigarettes,10,8.2200003,2013-10-01
Cigarettes,1020,.0099992752,2013-10-01
Cigarettes,2030,0,2013-10-01
Cigarettes,3040,.090000153,2013-10-01
Cigarettes,4050,0,2013-10-01
Cigarettes,5060,.039999962,2013-10-01
Cigarettes,6070,.079999924,2013-10-01
Cigarettes,7080,.050000191,2013-10-01
Cigarettes,8090,.10000038,2013-10-01
Men's socks,10,1,2013-10-01
Men's socks,1020,.20000005,2013-10-01
Men's socks,2030,.19999993,2013-10-01
Men's socks,3040,.60000002,2013-10-01
Men's socks,4050,.20000005,2013-10-01
Men's socks,5060,.20000005,2013-10-01
Men's socks,6070,1.3,2013-10-01
Men's socks,7080,1.2899997,2013-10-01
Men's socks,8090,5.0100002,2013-10-01
Lettuce,10,.5,2013-11-01
Lettuce,1020,.25,2013-11-01
Lettuce,2030,.050000012,2013-11-01
Lettuce,3040,.19,2013-11-01
Lettuce,4050,.0099999905,2013-11-01
Lettuce,5060,0,2013-11-01
Lettuce,6070,0,2013-11-01
Lettuce,7080,.049999952,2013-11-01
Lettuce,8090,.050000072,2013-11-01
Pub Meal,10,5.1900001,2013-11-01
Pub Meal,1020,.75999975,2013-11-01
Pub Meal,2030,.45000029,2013-11-01
Pub Meal,3040,.38999987,2013-11-01
Pub Meal,4050,.61000013,2013-11-01
Pub Meal,5060,.58999968,2013-11-01
Pub Meal,6070,.76000023,2013-11-01
Pub Meal,7080,.69999981,2013-11-01
Pub Meal,8090,1.5,2013-11-01
Cigarettes,10,8.2200003,2013-11-01
Cigarettes,1020,.0099992752,2013-11-01
Cigarettes,2030,.020000458,2013-11-01
Cigarettes,3040,.069999695,2013-11-01
Cigarettes,4050,0,2013-11-01
Cigarettes,5060,.079999924,2013-11-01
Cigarettes,6070,.039999962,2013-11-01
Cigarettes,7080,.050000191,2013-11-01
Cigarettes,8090,.11000061,2013-11-01
Men's socks,10,1,2013-11-01
Men's socks,1020,.20000005,2013-11-01
Men's socks,2030,.19999993,2013-11-01
Men's socks,3040,.60000002,2013-11-01
Men's socks,4050,.20000005,2013-11-01
Men's socks,5060,.20000005,2013-11-01
Men's socks,6070,1.3999999,2013-11-01
Men's socks,7080,1.1499999,2013-11-01
Men's socks,8090,5.0500002,2013-11-01
Lettuce,10,.5,2013-12-01
Lettuce,1020,.38999999,2013-12-01
Lettuce,2030,.11000001,2013-12-01
Lettuce,3040,0,2013-12-01
Lettuce,4050,0,2013-12-01
Lettuce,5060,0,2013-12-01
Lettuce,6070,.10000002,2013-12-01
Lettuce,7080,0,2013-12-01
Lettuce,8090,.14999998,2013-12-01
Pub Meal,10,5.0900002,2013-12-01
Pub Meal,1020,.85999966,2013-12-01
Pub Meal,2030,.45000029,2013-12-01
Pub Meal,3040,.54999971,2013-12-01
Pub Meal,4050,.51999998,2013-12-01
Pub Meal,5060,.51999998,2013-12-01
Pub Meal,6070,.96000004,2013-12-01
Pub Meal,7080,.55000019,2013-12-01
Pub Meal,8090,1.4499998,2013-12-01
Cigarettes,10,8.2200003,2013-12-01
Cigarettes,1020,.0099992752,2013-12-01
Cigarettes,2030,.020000458,2013-12-01
Cigarettes,3040,.069999695,2013-12-01
Cigarettes,4050,.055000305,2013-12-01
Cigarettes,5060,.055000305,2013-12-01
Cigarettes,6070,.0099992752,2013-12-01
Cigarettes,7080,.070000648,2013-12-01
Cigarettes,8090,.11999989,2013-12-01
Men's socks,10,1,2013-12-01
Men's socks,1020,.20000005,2013-12-01
Men's socks,2030,.13,2013-12-01
Men's socks,3040,.66999996,2013-12-01
Men's socks,4050,.20000005,2013-12-01
Men's socks,5060,.20000005,2013-12-01
Men's socks,6070,1.3499999,2013-12-01
Men's socks,7080,1.1399999,2013-12-01
Men's socks,8090,5.1100001,2013-12-01
Lettuce,10,.5,2014-01-01
Lettuce,1020,.35000002,2014-01-01
Lettuce,2030,.13999999,2014-01-01
Lettuce,3040,.0099999905,2014-01-01
Lettuce,4050,0,2014-01-01
Lettuce,5060,0,2014-01-01
Lettuce,6070,0,2014-01-01
Lettuce,7080,0,2014-01-01
Lettuce,8090,.049999952,2014-01-01
Pub Meal,10,5.145,2014-01-01
Pub Meal,1020,.80499983,2014-01-01
Pub Meal,2030,.47500038,2014-01-01
Pub Meal,3040,.52499962,2014-01-01
Pub Meal,4050,.55000019,2014-01-01
Pub Meal,5060,.57499981,2014-01-01
Pub Meal,6070,.82499981,2014-01-01
Pub Meal,7080,.60000038,2014-01-01
Pub Meal,8090,1.4499998,2014-01-01
Cigarettes,10,8.2299995,2014-01-01
Cigarettes,1020,.070000648,2014-01-01
Cigarettes,2030,0,2014-01-01
Cigarettes,3040,.029999733,2014-01-01
Cigarettes,4050,.050000191,2014-01-01
Cigarettes,5060,0,2014-01-01
Cigarettes,6070,.11999989,2014-01-01
Cigarettes,7080,.06000042,2014-01-01
Cigarettes,8090,.069999695,2014-01-01
Men's socks,10,1,2014-01-01
Men's socks,1020,.20000005,2014-01-01
Men's socks,2030,.049999952,2014-01-01
Men's socks,3040,.46000004,2014-01-01
Men's socks,4050,.28999996,2014-01-01
Men's socks,5060,.4000001,2014-01-01
Men's socks,6070,.92999983,2014-01-01
Men's socks,7080,1.3400002,2014-01-01
Men's socks,8090,5.3199997,2014-01-01
Lettuce,10,.49000001,2014-02-01
Lettuce,1020,.0099999905,2014-02-01
Lettuce,2030,.25,2014-02-01
Lettuce,3040,.10000002,2014-02-01
Lettuce,4050,.13999999,2014-02-01
Lettuce,5060,.0099999905,2014-02-01
Lettuce,6070,0,2014-02-01
Lettuce,7080,0,2014-02-01
Lettuce,8090,0,2014-02-01
Pub Meal,10,5.0999999,2014-02-01
Pub Meal,1020,.8499999,2014-02-01
Pub Meal,2030,.5,2014-02-01
Pub Meal,3040,.34000015,2014-02-01
Pub Meal,4050,.61000013,2014-02-01
Pub Meal,5060,.58999968,2014-02-01
Pub Meal,6070,.76000023,2014-02-01
Pub Meal,7080,.75,2014-02-01
Pub Meal,8090,1.4499998,2014-02-01
Cigarettes,10,8.2299995,2014-02-01
Cigarettes,1020,.070000648,2014-02-01
Cigarettes,2030,0,2014-02-01
Cigarettes,3040,.050000191,2014-02-01
Cigarettes,4050,.029999733,2014-02-01
Cigarettes,5060,0,2014-02-01
Cigarettes,6070,.11999989,2014-02-01
Cigarettes,7080,.06000042,2014-02-01
Cigarettes,8090,.069999695,2014-02-01
Men's socks,10,1,2014-02-01
Men's socks,1020,.20000005,2014-02-01
Men's socks,2030,.049999952,2014-02-01
Men's socks,3040,.75,2014-02-01
Men's socks,4050,.20000005,2014-02-01
Men's socks,5060,.20000005,2014-02-01
Men's socks,6070,1.1999998,2014-02-01
Men's socks,7080,1.0700002,2014-02-01
Men's socks,8090,4.3299999,2014-02-01
Lettuce,10,.44999999,2014-03-01
Lettuce,1020,.050000012,2014-03-01
Lettuce,2030,.25,2014-03-01
Lettuce,3040,.050000012,2014-03-01
Lettuce,4050,.19,2014-03-01
Lettuce,5060,.0099999905,2014-03-01
Lettuce,6070,0,2014-03-01
Lettuce,7080,0,2014-03-01
Lettuce,8090,0,2014-03-01
Pub Meal,10,5.25,2014-03-01
Pub Meal,1020,.69999981,2014-03-01
Pub Meal,2030,.55000019,2014-03-01
Pub Meal,3040,.28999996,2014-03-01
Pub Meal,4050,.71000004,2014-03-01
Pub Meal,5060,.48999977,2014-03-01
Pub Meal,6070,.71000004,2014-03-01
Pub Meal,7080,.80000019,2014-03-01
Pub Meal,8090,1.4499998,2014-03-01
Cigarettes,10,8.2299995,2014-03-01
Cigarettes,1020,.070000648,2014-03-01
Cigarettes,2030,0,2014-03-01
Cigarettes,3040,.050000191,2014-03-01
Cigarettes,4050,.029999733,2014-03-01
Cigarettes,5060,0,2014-03-01
Cigarettes,6070,.11999989,2014-03-01
Cigarettes,7080,.06000042,2014-03-01
Cigarettes,8090,.12999916,2014-03-01
Men's socks,10,1,2014-03-01
Men's socks,1020,.20000005,2014-03-01
Men's socks,2030,.13,2014-03-01
Men's socks,3040,.66999996,2014-03-01
Men's socks,4050,.20000005,2014-03-01
Men's socks,5060,.20000005,2014-03-01
Men's socks,6070,1.5899999,2014-03-01
Men's socks,7080,.89999986,2014-03-01
Men's socks,8090,5.1100001,2014-03-01
Lettuce,10,.49000001,2014-04-01
Lettuce,1020,.099999964,2014-04-01
Lettuce,2030,.21000004,2014-04-01
Lettuce,3040,.089999974,2014-04-01
Lettuce,4050,.10000002,2014-04-01
Lettuce,5060,.0099999905,2014-04-01
Lettuce,6070,0,2014-04-01
Lettuce,7080,0,2014-04-01
Lettuce,8090,0,2014-04-01
Pub Meal,10,5.25,2014-04-01
Pub Meal,1020,.73999977,2014-04-01
Pub Meal,2030,.51000023,2014-04-01
Pub Meal,3040,.4000001,2014-04-01
Pub Meal,4050,.5999999,2014-04-01
Pub Meal,5060,.5,2014-04-01
Pub Meal,6070,.69999981,2014-04-01
Pub Meal,7080,.80000019,2014-04-01
Pub Meal,8090,1.4499998,2014-04-01
Cigarettes,10,8.46,2014-04-01
Cigarettes,1020,.039999962,2014-04-01
Cigarettes,2030,.039999962,2014-04-01
Cigarettes,3040,.050000191,2014-04-01
Cigarettes,4050,.029999733,2014-04-01
Cigarettes,5060,.020000458,2014-04-01
Cigarettes,6070,.099999428,2014-04-01
Cigarettes,7080,.06000042,2014-04-01
Cigarettes,8090,.099999428,2014-04-01
Men's socks,10,1,2014-04-01
Men's socks,1020,.20000005,2014-04-01
Men's socks,2030,.2299999,2014-04-01
Men's socks,3040,.57000005,2014-04-01
Men's socks,4050,.4000001,2014-04-01
Men's socks,5060,.099999905,2014-04-01
Men's socks,6070,1.5,2014-04-01
Men's socks,7080,1,2014-04-01
Men's socks,8090,5,2014-04-01
Lettuce,10,.49000001,2014-05-01
Lettuce,1020,0,2014-05-01
Lettuce,2030,.0099999905,2014-05-01
Lettuce,3040,.19,2014-05-01
Lettuce,4050,.11000001,2014-05-01
Lettuce,5060,.19,2014-05-01
Lettuce,6070,.0099999905,2014-05-01
Lettuce,7080,0,2014-05-01
Lettuce,8090,0,2014-05-01
Pub Meal,10,5.25,2014-05-01
Pub Meal,1020,.71999979,2014-05-01
Pub Meal,2030,.53000021,2014-05-01
Pub Meal,3040,.44999981,2014-05-01
Pub Meal,4050,.54500008,2014-05-01
Pub Meal,5060,.50500011,2014-05-01
Pub Meal,6070,.75,2014-05-01
Pub Meal,7080,.93999958,2014-05-01
Pub Meal,8090,1.2600002,2014-05-01
Cigarettes,10,8.46,2014-05-01
Cigarettes,1020,.079999924,2014-05-01
Cigarettes,2030,.21000004,2014-05-01
Cigarettes,3040,.039999962,2014-05-01
Cigarettes,4050,.079999924,2014-05-01
Cigarettes,5060,0,2014-05-01
Cigarettes,6070,.050000191,2014-05-01
Cigarettes,7080,.069999695,2014-05-01
Cigarettes,8090,.11000061,2014-05-01
Men's socks,10,1.14,2014-05-01
Men's socks,1020,.060000062,2014-05-01
Men's socks,2030,0,2014-05-01
Men's socks,3040,.46999991,2014-05-01
Men's socks,4050,.33000004,2014-05-01
Men's socks,5060,.4000001,2014-05-01
Men's socks,6070,1.5899999,2014-05-01
Men's socks,7080,.9599998,2014-05-01
Men's socks,8090,5.0500002,2014-05-01
Lettuce,10,.44999999,2014-06-01
Lettuce,1020,.040000021,2014-06-01
Lettuce,2030,.0099999905,2014-06-01
Lettuce,3040,.19,2014-06-01
Lettuce,4050,.060000002,2014-06-01
Lettuce,5060,.10000002,2014-06-01
Lettuce,6070,.13999999,2014-06-01
Lettuce,7080,.0099999905,2014-06-01
Lettuce,8090,0,2014-06-01
Pub Meal,10,5.3899999,2014-06-01
Pub Meal,1020,.5999999,2014-06-01
Pub Meal,2030,.51000023,2014-06-01
Pub Meal,3040,.44999981,2014-06-01
Pub Meal,4050,.55000019,2014-06-01
Pub Meal,5060,.59000015,2014-06-01
Pub Meal,6070,.65999985,2014-06-01
Pub Meal,7080,1,2014-06-01
Pub Meal,8090,1.1999998,2014-06-01
Cigarettes,10,8.71,2014-06-01
Cigarettes,1020,.039999962,2014-06-01
Cigarettes,2030,.039999962,2014-06-01
Cigarettes,3040,0,2014-06-01
Cigarettes,4050,.079999924,2014-06-01
Cigarettes,5060,0,2014-06-01
Cigarettes,6070,.10999966,2014-06-01
Cigarettes,7080,.010000229,2014-06-01
Cigarettes,8090,.11999989,2014-06-01
Men's socks,10,1.14,2014-06-01
Men's socks,1020,.060000062,2014-06-01
Men's socks,2030,.049999952,2014-06-01
Men's socks,3040,.46000004,2014-06-01
Men's socks,4050,.40999985,2014-06-01
Men's socks,5060,.28000021,2014-06-01
Men's socks,6070,1.5899999,2014-06-01
Men's socks,7080,.99999976,2014-06-01
Men's socks,8090,5.0100002,2014-06-01
Lettuce,10,.44999999,2014-07-01
Lettuce,1020,.040000021,2014-07-01
Lettuce,2030,.0099999905,2014-07-01
Lettuce,3040,.19,2014-07-01
Lettuce,4050,0,2014-07-01
Lettuce,5060,.10000002,2014-07-01
Lettuce,6070,.099999964,2014-07-01
Lettuce,7080,.0099999905,2014-07-01
Lettuce,8090,.090000033,2014-07-01
Pub Meal,10,5.3400002,2014-07-01
Pub Meal,1020,.64999962,2014-07-01
Pub Meal,2030,.51000023,2014-07-01
Pub Meal,3040,.44999981,2014-07-01
Pub Meal,4050,.55000019,2014-07-01
Pub Meal,5060,.67000008,2014-07-01
Pub Meal,6070,.75499916,2014-07-01
Pub Meal,7080,1.0250006,2014-07-01
Pub Meal,8090,1.0199995,2014-07-01
Cigarettes,10,8.71,2014-07-01
Cigarettes,1020,.079999924,2014-07-01
Cigarettes,2030,0,2014-07-01
Cigarettes,3040,.079999924,2014-07-01
Cigarettes,4050,0,2014-07-01
Cigarettes,5060,.029999733,2014-07-01
Cigarettes,6070,.10000038,2014-07-01
Cigarettes,7080,.020000458,2014-07-01
Cigarettes,8090,.089999199,2014-07-01
Men's socks,10,1.14,2014-07-01
Men's socks,1020,.060000062,2014-07-01
Men's socks,2030,0,2014-07-01
Men's socks,3040,.46999991,2014-07-01
Men's socks,4050,.33000004,2014-07-01
Men's socks,5060,.4000001,2014-07-01
Men's socks,6070,1.1999998,2014-07-01
Men's socks,7080,.9000001,2014-07-01
Men's socks,8090,5.4499998,2014-07-01
Lettuce,10,.44999999,2014-08-01
Lettuce,1020,.040000021,2014-08-01
Lettuce,2030,0,2014-08-01
Lettuce,3040,.19999999,2014-08-01
Lettuce,4050,0,2014-08-01
Lettuce,5060,.10000002,2014-08-01
Lettuce,6070,.099999964,2014-08-01
Lettuce,7080,.0099999905,2014-08-01
Lettuce,8090,.090000033,2014-08-01
Pub Meal,10,5.4000001,2014-08-01
Pub Meal,1020,.58999968,2014-08-01
Pub Meal,2030,.51000023,2014-08-01
Pub Meal,3040,.44999981,2014-08-01
Pub Meal,4050,.55000019,2014-08-01
Pub Meal,5060,.75,2014-08-01
Pub Meal,6070,.64999962,2014-08-01
Pub Meal,7080,1.0500002,2014-08-01
Pub Meal,8090,1,2014-08-01
Cigarettes,10,8.71,2014-08-01
Cigarettes,1020,.079999924,2014-08-01
Cigarettes,2030,0,2014-08-01
Cigarettes,3040,.050000191,2014-08-01
Cigarettes,4050,.029999733,2014-08-01
Cigarettes,5060,.029999733,2014-08-01
Cigarettes,6070,.090000153,2014-08-01
Cigarettes,7080,.030000687,2014-08-01
Cigarettes,8090,.079999924,2014-08-01
Men's socks,10,1,2014-08-01
Men's socks,1020,.20000005,2014-08-01
Men's socks,2030,0,2014-08-01
Men's socks,3040,.3499999,2014-08-01
Men's socks,4050,.45000005,2014-08-01
Men's socks,5060,.4000001,2014-08-01
Men's socks,6070,.89999986,2014-08-01
Men's socks,7080,1.2,2014-08-01
Men's socks,8090,5.4899998,2014-08-01
Lettuce,10,.44999999,2014-09-01
Lettuce,1020,.040000021,2014-09-01
Lettuce,2030,0,2014-09-01
Lettuce,3040,.19999999,2014-09-01
Lettuce,4050,.0099999905,2014-09-01
Lettuce,5060,.10000002,2014-09-01
Lettuce,6070,.099999964,2014-09-01
Lettuce,7080,.090000033,2014-09-01
Lettuce,8090,.0099999905,2014-09-01
Pub Meal,10,5.3899999,2014-09-01
Pub Meal,1020,.5999999,2014-09-01
Pub Meal,2030,.51000023,2014-09-01
Pub Meal,3040,.44999981,2014-09-01
Pub Meal,4050,.55000019,2014-09-01
Pub Meal,5060,.59000015,2014-09-01
Pub Meal,6070,.76000023,2014-09-01
Pub Meal,7080,1.0999994,2014-09-01
Pub Meal,8090,1,2014-09-01
Cigarettes,10,8.7200003,2014-09-01
Cigarettes,1020,.069999695,2014-09-01
Cigarettes,2030,0,2014-09-01
Cigarettes,3040,.10999966,2014-09-01
Cigarettes,4050,.090000153,2014-09-01
Cigarettes,5060,.06000042,2014-09-01
Cigarettes,6070,.050000191,2014-09-01
Cigarettes,7080,.039999962,2014-09-01
Cigarettes,8090,.14999962,2014-09-01
Men's socks,10,1,2014-09-01
Men's socks,1020,.20000005,2014-09-01
Men's socks,2030,0,2014-09-01
Men's socks,3040,.29999995,2014-09-01
Men's socks,4050,.5,2014-09-01
Men's socks,5060,.4000001,2014-09-01
Men's socks,6070,1.3299999,2014-09-01
Men's socks,7080,.76999998,2014-09-01
Men's socks,8090,5.4899998,2014-09-01
Lettuce,10,.44999999,2014-10-01
Lettuce,1020,.040000021,2014-10-01
Lettuce,2030,0,2014-10-01
Lettuce,3040,.11000001,2014-10-01
Lettuce,4050,.099999964,2014-10-01
Lettuce,5060,.090000033,2014-10-01
Lettuce,6070,.099999964,2014-10-01
Lettuce,7080,.0099999905,2014-10-01
Lettuce,8090,.10000002,2014-10-01
Pub Meal,10,5.4000001,2014-10-01
Pub Meal,1020,.5999999,2014-10-01
Pub Meal,2030,.5999999,2014-10-01
Pub Meal,3040,.3499999,2014-10-01
Pub Meal,4050,.60000038,2014-10-01
Pub Meal,5060,.73999977,2014-10-01
Pub Meal,6070,.65999985,2014-10-01
Pub Meal,7080,1,2014-10-01
Pub Meal,8090,1,2014-10-01
