item,item_id,id_count,item_id_raw,description,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust
880,510220,1,510220,WOMEN'S FRML WRK SKIRT/TROUSRS,3,199702,200101,1,109,156,30102,301,209,2.6199999,250,29.789915,24.99,21.273787,0,1350,,510220,13441,47,1032,1035,,RS,0,
881,510221,1,510221,WOMEN'S SKIRT-WINTER FABRIC-2,3,199702,200101,1,109,156,30102,301,208,2.99,305,29.012493,24.99,19.048946,0,1385,,510221,6693,47,1032,1057,,-2,0,
882,510222,1,510222,WOMEN'S SKIRT-SUMMER FABRIC-2,3,199704,200008,1,111,151,30102,301,205,2.99,159,24.556704,22,14.117544,0,1383,,510222,4897,40,1079,1079,,-2,0,
883,510223,1,510223,WOMEN'S LONG SLV TOP-NT BLOUSE,3,199702,202303,1,109,422,30102,301,237,1,620,21.082273,15,25.217323,3010202,1362,,510223,82613,313,188,195,,SE,0,
884,510224,1,510224,WOMEN'S SHT SLV TOP NOT BLOUSE,3,199702,200201,1,109,168,30102,301,215,1.99,169,17.087294,14.99,11.396444,0,1380,,510224,14621,59,983,983,,SE,0,
885,510225,1,510225,WOMEN'S CAS OUTER JKT-FLEECE,3,199702,201101,1,109,276,30102,301,230,2.5,895,44.417,34.990002,46.736591,0,1335,,510225,31541,167,579,591,,CE,0,
886,510226,1,510226,WOMEN'S DRESS-MAN-MADE FIBRE-2,3,199702,200101,1,109,156,30102,301,212,3.99,295,38.421146,30,27.99744,0,1343,,510226,11701,47,1032,1042,,-2,0,
887,510227,1,510227,WOMEN'S DRESS SUMMER FABRIC -2,3,199704,200007,1,111,150,30102,301,208,3,365,33.785561,29.99,22.04678,0,1339,,510227,4233,39,1080,1080,,-2,0,
888,510228,1,510228,WOMEN'S DRESS-WINTER FABRIC-2,3,199702,200001,1,109,144,30102,301,200,4.9899998,479,39.214874,34.990002,27.906391,0,1345,,510228,3622,35,1096,1127,,-2,0,
889,510229,1,510229,WOMEN'S JUMPER -2,3,199702,200301,1,109,180,30102,301,216,2.5,165,23.224766,20,15.31047,0,1357,,510229,17835,71,940,943,,-2,0,
890,510230,1,510230,WOMEN'S TROUSERS -2,3,199702,200101,1,109,156,30102,301,210,4,179,28.200468,25,16.88443,0,1395,,510230,13350,47,1032,1036,,-2,0,
891,510231,1,510231,WOMEN'S JEANS -2,3,199702,200401,1,109,192,30102,301,216,4,165,28.562895,24.99,16.491879,0,1353,,510231,21192,83,893,902,,-2,0,
892,510232,1,510232,WOMEN'S LEGGINGS/SKI-PANTS,3,199702,200101,1,109,156,30102,301,200,.99000001,99,16.085888,16,8.0414162,0,1361,,510232,8888,47,1032,1048,,TS,0,
893,510233,1,510233,WOMEN'S CARDIGAN,3,199902,202303,1,133,422,30102,301,202,2,695,28.52236,18,35.394848,3010202,1334,,510233,79756,289,223,231,,AN,0,
894,510234,1,510234,WOMEN'S SHORTS,3,200004,200508,1,147,211,30102,301,175,1.99,100,14.75587,14,9.5242348,0,1379,,510234,5114,64,964,964,,TS,0,
895,510235,1,510235,WOMEN'S TROUSERS-CASUAL,3,200102,202303,1,157,422,30102,301,196,1.99,520,28.237919,19,29.884462,3010202,1396,,510235,77577,265,260,261,,AL,0,
896,510236,1,510236,WOMEN'S TROUSERS-FORMAL,3,200102,202303,1,157,422,30102,301,194,2,820,32.987186,20,37.490841,3010202,1397,,510236,79461,265,260,260,,AL,0,
897,510237,1,510237,WOMEN'S SKIRT: CASUAL,3,200102,202303,1,157,422,30102,301,196,1,670,29.562424,20,33.448261,3010202,1387,,510237,73379,265,260,264,,AL,0,
898,510238,1,510238,WOMEN'S SKIRT: WORK/FORMAL,3,200102,202303,1,157,422,30102,301,194,1,720,31.293562,19.5,35.506775,3010202,1388,,510238,73493,265,260,263,,AL,0,
899,510239,1,510239,WOMEN'S DRESS-CASUAL 1,3,200102,200201,1,157,168,30102,301,150,3.99,159,31.096184,25,21.182547,0,1341,,510239,1981,11,1217,1263,, 1,0,
900,510240,1,510240,WOMEN'S DRESS-WORK/FORMAL 1,3,200102,200201,1,157,168,30102,301,143,5,255,37.279308,29,31.062048,0,1346,,510240,2008,11,1217,1262,, 1,0,
901,510241,1,510241,WOMEN'S PARTY DRESS,3,200102,200601,1,157,216,30102,301,172,4.5,695,67.600693,44.990002,62.615295,0,1366,,510241,8213,59,983,1002,,SS,0,
902,510242,1,510242,WOMEN'S SKIRT-CASUAL 2,3,200102,200301,1,157,180,30102,301,157,3.5,199,25.515381,22,16.63656,0,1382,,510242,5663,23,1157,1161,, 2,0,
903,510243,1,510243,WOMEN'S SKIRT-WORK/FORMAL 2,3,200102,200301,1,157,180,30102,301,161,3,150,27.044556,20,19.58058,0,1386,,510243,5593,23,1157,1162,, 2,0,
904,510244,1,510244,WOMEN'S VEST/STRAPPY TOP,3,200102,202303,1,157,422,30102,301,192,.75,750,12.350388,6,19.163706,3010202,1398,,510244,68833,265,260,267,,OP,0,
905,510245,1,510245,WOMENS DRESS -CASUAL/FORMAL,3,200202,202303,1,169,422,30102,301,184,3,1350,45.56955,29.950001,55.556446,3010202,1402,,510245,66988,253,290,294,,AL,0,
906,510246,1,510246,WOMENS SHORT SLEEVE SPORTS TOP,3,200202,202303,1,169,422,30102,301,188,.75,79,15.325578,14.99,8.4814758,3010202,1409,,510246,45509,253,290,297,,OP,0,
908,510248,1,510248,WOMEN'S JEANS- OWN BRAND,3,200402,202303,1,193,422,30102,301,166,2,490,22.520203,18,17.532154,3010202,1355,,510248,60104,229,353,357,,ND,0,
909,510249,1,510249,WOMEN'S JEANS- BRANDED,3,200402,202303,1,193,422,30102,301,170,4.9899998,560,69.378387,55,44.794563,3010202,1354,,510249,36949,229,353,369,,ED,0,
910,510250,1,510250,WOMEN'S COAT - SEE HELP SCREEN,3,200602,202303,1,217,422,30102,301,168,5,1995,77.592125,48.299999,91.643272,3010202,1338,,510250,33462,205,448,457,,EN,0,
911,510251,1,510251,WOMEN'S PREMIUM BRANDED DRESS,3,200602,201101,1,217,276,30102,301,119,5.5,1780,116.38165,99,98.952827,0,1367,,510251,5063,59,983,1009,,SS,0,
912,510252,1,510252,WOMEN'S CASUAL TROUSERS 2,3,200602,202101,1,217,396,30102,301,166,2,780,28.457438,18,32.257118,3010202,1337,,510252,53815,179,538,542,, 2,0,
914,510254,1,510254,WOMENS SPORTSWEAR SHORTS,3,200602,202303,1,217,422,30102,301,169,1,99,16.918125,16,8.0795641,3010202,1411,,510254,34947,205,448,455,,TS,0,
916,510256,2,510256,WOMEN'S SHOWERPROOF JACKET,3,200802,202303,2,217,422,30102,301,154,3.99,459.98999,83.828575,64.98999,61.643044,3010202,110,1,510256,30146,205,448,458,,ET,0,
913,510256,2,510253,WOMEN'S SHOWERPROOF JACKET,3,200602,200801,2,217,422,30102,301,129,4.9899998,455,49.703522,35,53.115223,0,111,1,510256,30146,205,448,458,,ET,0,
917,510257,1,510257,WOMENS BLOUSE / SHIRT 2,3,201102,202303,1,277,422,30102,301,159,2,490,29.570353,18,33.573036,3010202,1400,,510257,49260,145,642,643,, 2,0,
918,510258,1,510258,WOMENS LEGGINGS FULL LENGTH,3,201602,202303,1,337,422,30102,301,146,1.5,490,14.941979,10,23.141703,3010202,1406,,510258,27072,85,878,881,,TH,0,
919,510259,1,510259,WOMENS SHORT SLEEVE FORMAL TOP,3,201602,202303,1,337,422,30102,301,146,1,590,26.738981,16,31.59717,3010202,1408,,510259,27600,85,878,880,,OP,0,
920,510260,1,510260,WOMENS EXERCISE LEGGINGS,3,201802,202303,1,361,422,30102,301,122,3,108,25.84201,23,13.704538,3010202,1403,,510260,14938,61,965,973,,GS,0,
921,510261,2,510261,WOMEN'S SWEATSHIRT,,202102,202303,2,73,422,,,136,3,290,28.172066,17.99,28.25205,,113,1,510261,21038,349,158,162,,RT,0,
877,510261,2,510217,WOMEN'S SWEATSHIRT,3,199402,199812,2,73,422,30102,301,301,2.99,135,20.776867,19.99,10.451372,0,112,1,510261,21038,349,158,162,,RT,0,
922,510291,1,510291,RES2 Womens jumper,,200502,200601,1,205,216,,,122,4,230,22.711086,15,22.075962,,1122,,510291,2211,11,1217,1247,,er,0,
923,510292,1,510292,RES2 Womens cardigan (specify,,200502,200601,1,205,216,,,122,4,240,27.526987,20,25.393806,,1119,,510292,2197,11,1217,1248,,fy,0,
924,510293,1,510293,"RES2 Womens jeans, shops own",,200502,200601,1,205,216,,,103,3,165,22.167473,20,13.464394,,1121,,510293,2101,11,1217,1253,,wn,0,
925,510294,1,510294,"RES2 Womens jeans, branded",,200502,200601,1,205,216,,,119,9.9899998,275,58.844879,45,36.440723,,1120,,510294,1873,11,1217,1265,,ed,0,
926,510295,1,510295,RES1 Women's jumper,,200502,200509,1,205,212,,,120,4,230,22.826803,16,22.788387,,1105,,510295,1358,7,1299,1313,,er,0,
927,510296,1,510296,RES1 Women's cardigan (specify,,200502,200509,1,205,212,,,121,4,240,27.67732,20,26.531019,,1102,,510296,1403,7,1299,1311,,fy,0,
928,510297,1,510297,RES1 Women's jeans shops own,,200502,200509,1,205,212,,,103,3,130,22.305897,20,13.705263,,1104,,510297,1521,7,1299,1310,,wn,0,
929,510298,1,510298,RES1 Women's jeans branded,,200502,200509,1,205,212,,,119,9.9899998,219,58.673157,45,35.98634,,1103,,510298,1388,7,1299,1312,,ed,0,
930,510301,1,510301,BOY'S SHIRT,3,198802,200201,1,1,168,30102,301,242,.99000001,62.990002,7.5055785,6.6599998,4.7639446,0,218,,510301,39016,167,579,589,,RT,0,
931,510303,1,510303,BOY'S JERSEY,3,198802,200101,1,1,156,30102,301,242,1.49,64.989998,9.8528128,8.9899998,5.3586779,0,216,,510303,33416,155,617,620,,EY,0,
932,510305,1,510305,BOY'S JEANS,3,198802,200201,1,1,168,30102,301,241,1.99,67.949997,11.585793,10,5.0915599,0,215,,510305,40239,167,579,587,,NS,0,
933,510306,1,510306,CHILDREN'S SHORTS,3,199404,200108,1,75,163,30102,301,233,1,58,7.2719541,6.9899998,3.4794221,0,328,,510306,9207,88,876,876,,TS,0,
934,510307,1,510307,GIRL'S SKIRT -HEAVY MATERIAL,3,198802,200101,1,1,156,30102,301,242,1.75,55,9.4889593,8,4.6807775,0,709,,510307,24777,155,617,628,,AL,0,
935,510308,1,510308,GIRL'S SKIRT SUMMER FABRIC,3,198805,200007,1,4,150,30102,301,235,1.99,47.950001,8.9247599,8.9899998,3.7861557,0,710,,510308,7549,146,641,641,,IC,0,
936,510309,1,510309,GIRL'S DRESS -HEAVY MATERIAL,3,198802,200101,1,1,156,30102,301,238,1.99,89.949997,12.385548,10.99,6.207448,0,701,,510309,21766,155,617,633,,AL,0,
937,510310,1,510310,GIRL'S DRESS SUMMER FABRIC,3,199404,200007,1,75,150,30102,301,229,2.99,59.5,12.244653,11,5.5424929,0,703,,510310,6876,75,920,921,,IC,0,
938,510311,1,510311,CHILD'S COAT,3,198802,199812,1,1,131,30102,301,231,3.99,130,25.419266,22.99,10.231052,0,315,,510311,10896,130,710,732,,AT,0,
939,510312,1,510312,BABYGRO OR SLEEPSUIT,3,198802,200201,1,1,168,30102,301,239,.75,60,5.5625744,4.5,3.2541108,0,153,,510312,39299,167,579,588,,IT,0,
940,510313,1,510313,CHILD'S DUNGAREES,3,198802,200101,1,1,156,30102,301,238,1.49,59.990002,10.338885,9.9899998,4.8179379,0,316,,510313,29797,155,617,625,,ES,0,
941,510314,1,510314,CHILD'S ANORAK,3,198903,200201,1,14,168,30102,301,242,3.99,125,21.981127,19.99,9.5124626,0,313,,510314,31349,154,638,638,,AK,0,
942,510315,1,510315,BOY'S CASUAL S/SLEEVE SHIRT,3,199302,200201,1,61,168,30102,301,235,1.39,60,6.1494265,5,4.2303381,0,214,,510315,25999,107,791,799,,RT,0,
945,510318,1,510318,"INFANT'S DUNGAREES, UNDER 2 YR",3,200102,200201,1,157,168,30102,301,137,1.99,80,11.037544,9.9899998,4.6874828,0,801,,510318,2264,11,1217,1244,,YR,0,
946,510319,1,510319,GIRL'S SKIRT - SCHOOL/FORMAL,3,200102,200201,1,157,168,30102,301,140,2,38,9.3824663,8,4.2668848,0,708,,510319,2664,11,1217,1231,,AL,0,
947,510320,1,510320,GIRLS'S SKIRT-CASUAL,3,200102,200201,1,157,168,30102,301,144,1.99,52,9.9793987,9,4.208178,0,719,,510320,2629,11,1217,1232,,AL,0,
948,510321,1,510321,GIRL'S DRESS-SCHOOL/FORMAL,3,200102,200201,1,157,168,30102,301,139,2.99,49.990002,11.41842,10,5.0598826,0,705,,510321,2335,11,1217,1241,,AL,0,
949,510322,1,510322,GIRL'S DRESS-CASUAL,3,200102,200201,1,157,168,30102,301,141,2.99,64,12.816445,12,5.7420411,0,704,,510322,2287,11,1217,1243,,AL,0,
950,510323,1,510323,SHIRT SUITABLE FOR SCHOOL,3,200202,200501,1,169,204,30102,301,148,.99000001,75,5.2834139,4,4.0844288,0,1166,,510323,8003,35,1096,1103,,OL,0,
951,510324,1,510324,TROUSERS  FOR SCHOOL 5-13 YRS,3,200202,202303,1,169,422,30102,301,192,1,230,9.7872305,8,7.2163868,3010203,1259,,510324,68295,253,290,292,,RS,0,
952,510325,1,510325,BOYS BRANDED T-SHIRT 5-15 YRS,3,200202,200601,1,169,216,30102,301,140,2.5,45,14.469343,12,7.3637066,0,220,,510325,4158,47,1032,1069,,RS,0,
953,510326,1,510326,GIRLS FASHION TOP,3,200202,200401,1,169,192,30102,301,108,2,50,12.544597,11.99,5.9747095,0,713,,510326,2106,23,1157,1187,,OP,0,
954,510328,1,510328,BOYS JEANS (5-13 YEARS),3,200202,202303,1,169,422,30102,301,190,1,495,12.644401,10,10.906706,3010203,221,,510328,68295,253,290,293,,S),0,
955,510329,1,510329,CHILDREN'S SHORTS (18M-4YRS),3,200204,200411,1,171,202,30102,301,146,.99000001,75,6.5309949,5.9699998,4.0748825,0,329,,510329,2704,31,1140,1141,,S),0,
956,510330,1,510330,BABY SLEEPSUIT LONG SLEEVE,3,200202,202303,1,169,422,30102,301,188,.47,157.99001,6.2103925,4,6.7319651,3010203,151,,510330,71101,253,290,291,,VE,0,
957,510331,1,510331,GIRL'S LTWEIGT CASUAL JACKET,3,200202,200601,1,169,216,30102,301,154,2,140,14.942903,13,9.6206627,0,706,,510331,8368,47,1032,1051,,ET,0,
958,510333,2,510333,CHILD'S JACKET/FLEECE,3,200202,200401,2,133,192,30102,301,140,1.99,100,12.81468,11.99,8.1245432,0,43,1,510333,12207,59,983,987,,CE,0,
943,510333,2,510316,CHILD'S JACKET/FLEECE,3,199902,200201,2,133,192,30102,301,166,2.99,250,18.112064,14.99,11.635891,0,42,1,510333,12207,59,983,987,,CE,0,
944,510334,2,510317,CHILD'S JUMPER/SWEATSHIRT,3,200102,200201,2,157,216,30102,301,143,1.49,45,10.825239,9,6.176331,0,45,1,510334,11188,59,983,989,,RT,0,
959,510334,2,510334,CHILD'S JUMPER/SWEATSHIRT,3,200202,200601,2,157,216,30102,301,151,.99000001,59.990002,9.6048222,8,6.5842447,0,44,1,510334,11188,59,983,989,,RT,0,
960,510335,1,510335,INFANT'S DUNGAREES,3,200202,200501,1,169,204,30102,301,145,1.99,59.990002,12.809001,12,5.0353289,0,800,,510335,6957,35,1096,1106,,ES,0,
961,510336,1,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,3,200202,202303,1,169,422,30102,301,189,1,218,8.6839743,7,6.5226445,3010203,717,,510336,63413,253,290,295,,RS,0,
962,510339,1,510339,GIRL'S DRESS 5-15 YRS,3,200202,200601,1,169,216,30102,301,155,1.99,79.989998,13.506014,11.99,7.6978288,0,702,,510339,7835,47,1032,1053,,RS,0,
963,510340,1,510340,GIRLS FASHION TOP 12-13 YEARS,3,200402,202303,1,193,422,30102,301,163,1,105,10.03766,9,5.7482572,3010203,714,,510340,37982,229,353,368,,RS,0,
964,510341,1,510341,CHILDS TROUSERS (18MTHS-4YR),3,200502,202101,1,205,396,30102,301,171,.99000001,230,10.352304,9,8.6439867,3010203,343,,510341,55486,191,496,498,,R),0,
965,510342,1,510342,GIRL'S SUMMER JACKET,3,200604,201009,1,219,272,30102,301,141,2,326,14.938436,13,13.114487,0,711,,510342,3817,53,1014,1014,,ET,0,
966,510343,1,510343,GIRL'S WINTER JACKET,3,200602,201101,1,217,276,30102,301,147,3,165,20.280233,17,13.479386,0,712,,510343,5613,59,983,1008,,ET,0,
967,510344,1,510344,GIRLS TROUSERS NOT DENIM 5-13,3,200602,202303,1,217,422,30102,301,174,1,270,11.458451,10,8.7694206,3010203,718,,510344,56838,205,448,450,,13,0,
968,510345,1,510345,BOY'S BRANDED SPORTS TOP,3,200602,201601,1,217,336,30102,301,155,1.49,75,14.391839,12,7.2004762,3010203,213,,510345,14108,119,748,763,,OP,0,
969,510346,1,510346,CHILDS JUMPER,3,200602,202101,1,217,396,30102,301,171,1,198,10.677378,9,8.4809351,3010203,335,,510346,45439,179,538,545,,ER,0,
970,510347,1,510347,GIRLS JACKET (5-13 YEARS),3,201102,202303,1,277,422,30102,301,166,2,675,22.27276,19,16.827772,3010203,715,,510347,46438,145,642,644,,S),0,
971,510348,1,510348,BOYS T-SHIRT 3-13 YEARS,3,201602,202303,1,337,422,30102,301,133,1.25,137,9.9342785,10.5,5.7899146,3010203,222,,510348,19743,85,878,884,,RS,0,
972,510349,1,510349,GIRLS LEGGINGS 5-13 YEARS,3,201802,202303,1,361,422,30102,301,145,1,160,7.0736856,5,7.121037,3010203,716,,510349,19600,61,965,969,,RS,0,
973,510350,1,510350,BOY'S JUMPER/SWTSHRT/CARDIGAN,,202102,202303,1,397,422,,,137,1.6,265,16.768961,12,16.684931,,217,,510350,8743,25,1144,1144,,AN,0,
974,510351,1,510351,INFANT'S TROUSERS 0-2 YEARS,,202102,202303,1,397,422,,,128,1,89,8.6045837,7,8.5526228,,803,,510351,6988,25,1144,1148,,RS,0,
975,510352,1,510352,INFANT'S JUMPR/SWTSHRT/CARDIGN,,202102,202303,1,397,422,,,128,1,115,10.168073,8,9.9021358,,802,,510352,7310,25,1144,1147,,GN,0,
977,510391,1,510391,RES2 Boys jeans (5-15 years),,200502,200601,1,205,216,,,112,2.25,75,11.840988,9.9899998,8.5419197,,1108,,510391,2388,11,1217,1237,,s),0,
978,510392,1,510392,RES2 Childs jumper/sweatshirt,,200502,200601,1,205,216,,,117,1.49,59.990002,9.6531343,7.9899998,7.4348383,,1110,,510392,1806,11,1217,1267,,rt,0,
979,510393,1,510393,RES1 Boy's jeans (5-15 yrs),,200502,200509,1,205,212,,,112,2.25,75,11.802203,9.9899998,8.5027676,,1091,,510393,1752,7,1299,1307,,s),0,
980,510394,1,510394,RES1 Child's jumper/sweatshirt,,200502,200509,1,205,212,,,114,1.49,59.990002,9.9467268,7.9899998,8.2131567,,1093,,510394,1167,7,1299,1314,,rt,0,
981,510402,1,510402,MEN'S PANTS/BOXER SHORTS,3,198802,202303,1,1,422,30102,301,268,.25,70,6.1770601,4.3299999,5.346365,3010201,896,,510402,122876,421,1,16,,TS,0,
982,510404,1,510404,WOMEN'S SLIP,3,198802,200301,1,1,180,30102,301,254,.99000001,155,9.8323879,8,6.9547844,0,1389,,510404,39872,179,538,550,,IP,0,
983,510405,1,510405,WOMEN'S NIGHTDRESS/PYJAMAS,3,198802,202303,1,1,422,30102,301,264,1,495,17.166014,12.99,21.293327,3010202,1363,,510405,110767,421,1,34,,AS,0,
984,510406,1,510406,WOMEN'S PANTS,3,198802,202303,1,1,422,30102,301,269,.2,85,4.9358134,3,5.4400959,3010202,1365,,510406,122060,421,1,18,,TS,0,
985,510407,1,510407,"BRA, CUP SIZE A-D RANGE",3,198802,202303,1,1,422,30102,301,269,1,125,13.209505,10,10.065335,3010202,223,,510407,122635,421,1,17,,GE,0,
986,510409,3,510409,WOMEN'S SWIMWEAR,3,199403,200208,3,74,422,30102,301,244,1.99,139,19.72373,18,10.317641,0,25,1,510409,53145,348,163,163,,AR,0,
915,510409,3,510255,WOMEN'S SWIMWEAR,3,200602,202303,3,74,422,30102,301,169,2,180,19.873457,16,12.706318,3010202,26,1,510409,53145,348,163,163,,AR,0,
907,510409,3,510247,WOMEN'S SWIMWEAR,3,200304,200508,3,74,422,30102,301,142,2.5,139,21.415861,20,13.319201,0,27,1,510409,53145,348,163,163,,AR,0,
987,510410,1,510410,CHILD'S PYJAMAS,3,198802,202201,1,1,408,30102,301,250,1,140,10.000096,9.9899998,4.9666872,3010203,320,,510410,103536,407,121,125,,AS,0,
988,510411,1,510411,CHILDS PANTS 18MTHS-15YRS,3,198802,202201,1,1,408,30102,301,249,.17,27.5,1.3996849,1.05,1.0981104,3010203,337,,510411,108676,407,121,122,,RS,0,
989,510413,1,510413,MENS SOCKS 1 PAIR,3,198802,202303,1,1,422,30102,301,269,.31999999,40,3.371398,2.4000001,3.0357988,3010201,921,,510413,123031,421,1,15,,IR,0,
990,510415,1,510415,WOMEN'S TIGHTS,3,198802,202303,1,1,422,30102,301,267,.2,45,3.1496983,2,3.2988892,3010202,1392,,510415,116522,421,1,22,,TS,0,
991,510416,1,510416,CHILD'S SOCKS,3,198802,202201,1,1,408,30102,301,250,.17,46,1.3931915,1.2,.99185812,3010203,322,,510416,112696,407,121,121,,KS,0,
992,510418,1,510418,MEN'S HANDKERCHIEF,3,198802,200001,1,1,144,30103,301,239,.17,11.5,1.689538,1.33,1.3288512,0,891,,510418,26995,143,656,670,,EF,0,
993,510419,1,510419,MEN'S TIE,3,198802,202303,1,1,422,30103,301,272,.5,175,12.726047,7.5,14.539512,3010301,905,,510419,119939,421,1,19,,IE,0,
994,510424,1,510424,KNITTING WOOL,3,198903,199701,1,14,108,30103,301,254,.25,5.4899998,1.4197061,1.49,.36429846,0,815,,510424,17080,94,872,873,,OL,0,
995,510426,1,510426,TIGHTS-PACK OF 3,3,199402,200501,1,73,204,30102,301,175,.67000002,10,2.6866767,2.3499999,1.1520973,0,1246,,510426,15370,131,693,704,, 3,0,
996,510427,1,510427,ADULT REPLICA F/BALL-TEAM SHRT,3,199502,200301,1,85,180,30102,301,244,6,55,36.053757,36.990002,6.4871402,0,126,,510427,12804,95,848,864,,RT,0,
998,510429,1,510429,KNITTING WOOL-DOUBLE KNIT-100G,3,199702,202303,1,109,422,30103,301,246,.40000001,30,1.8281951,1.65,1.2088453,3010302,816,,510429,51719,313,188,199,,0G,0,
999,510430,1,510430,MEN'S BELT,3,199902,200301,1,133,180,30103,301,160,1.49,105,13.729502,10,10.456892,0,879,,510430,11994,47,1032,1041,,LT,0,
1000,510431,1,510431,BASEBALL CAP,3,200102,200601,1,157,216,30103,301,157,.5,25,9.1087732,9.9899998,2.6352043,0,168,,510431,7681,59,983,1004,,AP,0,
997,510432,2,510428,LADY'S SCARF,3,199502,201101,2,85,422,30103,301,249,.5,275,7.5303397,6,8.2457895,0,78,1,510432,76348,337,166,167,,RF,0,
1001,510432,2,510432,LADY'S SCARF,3,201102,202303,2,85,422,30103,301,158,.75,710,15.749467,9.9899998,23.582993,3010301,79,1,510432,76348,337,166,167,,RF,0,
1002,510433,1,510433,MENS BASE LAYER TOP LONG/SHORT,3,201702,202303,1,349,422,30102,301,116,2.54,109,28.64706,25,19.119349,3010201,910,,510433,10550,73,923,938,,RT,0,
1003,510434,1,510434,"HAT/CAP, ADULT",3,201902,202303,1,373,422,30103,301,123,1,180,18.316597,9.9899998,23.166943,3010301,745,,510434,12562,49,1016,1021,,LT,0,
1004,510435,1,510435,SPORTS BRA / CROP TOP,,202202,202303,1,409,422,,,94,3,55,22.301897,22.99,11.820154,,1199,,510435,2840,13,1199,1210,,OP,0,
1005,510436,1,510436,CHILDS PYJAMAS 3 - 13 YRS,,202202,202303,1,409,422,,,122,2,135,12.554256,11,8.8424845,,339,,510436,4407,13,1199,1202,,RS,0,
1006,510437,1,510437,CHILDS PANTS ONE PAIR 3 - 13,,202202,202303,1,409,422,,,123,.33000001,14.98,1.7241483,1.6,1.3526725,,338,,510437,4438,13,1199,1201,,13,0,
1007,510438,1,510438,CHILDS SOCKS ONE PAIR UK9,,202202,202303,1,409,422,,,126,.28999999,10,1.3117448,1,1.1473953,,342,,510438,4459,13,1199,1200,,K9,0,
1009,510485,1,510485,RES2 Mens pants/boxer shorts,,200502,200601,1,205,216,,,120,.25,39,6.7144079,4.6700001,6.0597816,,1117,,510485,2838,11,1217,1222,,ts,0,
1010,510486,1,510486,RES2 Womens pants,,200502,200601,1,205,216,,,122,.33000001,37,4.6604233,3.5,4.4856491,,1123,,510486,2789,11,1217,1226,,ts,0,
1011,510487,1,510487,RES2 Brassiere,,200502,200601,1,205,216,,,120,3,70,13.14824,11.2,8.7802572,,1109,,510487,2711,11,1217,1230,,re,0,
1012,510488,1,510488,RES2 Girls knickers (one pair,,200502,200601,1,205,216,,,114,.2,6,.95600003,.80000001,.59244817,,1112,,510488,2770,11,1217,1228,,ir,0,
1013,510489,1,510489,RES2 Mens socks,,200502,200601,1,205,216,,,120,.33000001,15.99,3.5072064,2,3.165828,,1118,,510489,2835,11,1217,1223,,ks,0,
1014,510490,1,510490,RES2 Womens tights,,200502,200601,1,205,216,,,110,.25,19,2.6781769,2.25,2.1350372,,1124,,510490,2545,11,1217,1233,,ts,0,
1015,510491,1,510491,RES2 Childs socks,,200502,200601,1,205,216,,,117,.23999999,8,1.2861042,1,.88810831,,1111,,510491,2803,11,1217,1225,,ks,0,
1016,510492,1,510492,RES1 Men's pants/boxers,,200502,200509,1,205,212,,,120,.25,39,6.7676358,4.98,6.0673742,,1100,,510492,2060,7,1299,1300,,rs,0,
1017,510493,1,510493,RES1 Women's pants,,200502,200509,1,205,212,,,121,.33000001,37,4.7489915,3.5,4.4858174,,1106,,510493,2003,7,1299,1304,,ts,0,
1018,510494,1,510494,RES1 Brassiere,,200502,200509,1,205,212,,,118,2,70,13.220051,11.99,8.7815723,,1092,,510494,1953,7,1299,1305,,re,0,
1019,510495,1,510495,RES1 Girl's knickers (one pair,,200502,200509,1,205,212,,,114,.2,6,.97593546,.80000001,.62870115,,1095,,510495,2015,7,1299,1303,,ir,0,
1020,510496,1,510496,RES1 Men's socks,,200502,200509,1,205,212,,,120,.33000001,15.99,3.5213451,2,3.1578667,,1101,,510496,2074,7,1299,1299,,ks,0,
