date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
367,3,2688,2234,13677,.37406197,-.25,18599,.1445239,.12011398,.73536211,.26463789,Clothing and footwear,Clothing and footwear,01-08-2018,2018-08-01,2018,8,3
368,1,3506,2919,27593,.1845748,-.1860577,34018,.10306308,.085807517,.81112939,.18887061,Food and non-alcoholic beverages,Food & drink,01-09-2018,2018-09-01,2018,9,3
368,9,894,675,8163,.18688311,-.16666667,9732,.091861896,.069358818,.83877927,.16122071,Recreation and culture,Recreation & culture,01-09-2018,2018-09-01,2018,9,3
368,3,2313,1353,14928,.33337778,-.19999999,18594,.12439497,.07276541,.80283964,.19716038,Clothing and footwear,Clothing and footwear,01-09-2018,2018-09-01,2018,9,3
368,11,509,107,8588,.045326561,-.080338299,9204,.055302043,.01162538,.93307257,.066927426,Restaurants and Hotels,Restaurants & Hotels,01-09-2018,2018-09-01,2018,9,3
368,8,62,51,331,.28577551,-.36822897,444,.13963965,.11486486,.7454955,.2545045,Communication,Communication,01-09-2018,2018-09-01,2018,9,3
368,7,193,73,2826,.11068613,-.086870342,3092,.062419146,.023609314,.91397154,.086028457,Transport,Transport,01-09-2018,2018-09-01,2018,9,3
368,2,708,531,4046,.12781952,-.13636364,5285,.13396405,.10047304,.76556289,.23443708,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-2018,2018-09-01,2018,9,3
368,6,85,51,1938,.14285715,-.073538192,2074,.040983606,.024590164,.93442625,.065573767,Health,Health,01-09-2018,2018-09-01,2018,9,3
368,12,677,553,7464,.19677418,-.21873471,8694,.077869795,.063607082,.85852313,.14147687,Miscellaneous goods and services,Misc,01-09-2018,2018-09-01,2018,9,3
368,5,1275,947,9623,.19823983,-.2002002,11845,.10764036,.079949349,.8124103,.1875897,"Furnishings, household equipment and maintenance",Household,01-09-2018,2018-09-01,2018,9,3
368,4,227,94,1813,.071249999,-.090081871,2134,.10637301,.044048734,.84957826,.15042174,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-2018,2018-09-01,2018,9,3
369,5,839,1238,9652,.20013064,-.158232,11729,.0715321,.10555035,.82291758,.17708245,"Furnishings, household equipment and maintenance",Household,01-10-2018,2018-10-01,2018,10,4
369,12,742,643,7228,.20000005,-.2,8613,.086148843,.074654594,.83919656,.16080344,Miscellaneous goods and services,Misc,01-10-2018,2018-10-01,2018,10,4
369,4,262,86,1794,.089525513,-.13547225,2142,.12231559,.040149394,.83753502,.16246499,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-2018,2018-10-01,2018,10,4
369,9,838,660,8340,.18198362,-.16694537,9838,.085179918,.067086808,.84773326,.15226673,Recreation and culture,Recreation & culture,01-10-2018,2018-10-01,2018,10,4
369,1,3296,2916,27629,.2,-.19678715,33841,.097396649,.086167663,.81643569,.18356431,Food and non-alcoholic beverages,Food & drink,01-10-2018,2018-10-01,2018,10,4
369,11,589,197,8409,.04348775,-.069674715,9195,.064056553,.021424687,.91451877,.085481241,Restaurants and Hotels,Restaurants & Hotels,01-10-2018,2018-10-01,2018,10,4
369,7,134,96,2861,.10879706,-.12195998,3091,.043351665,.031057909,.9255904,.074409574,Transport,Transport,01-10-2018,2018-10-01,2018,10,4
369,2,602,650,3916,.14692308,-.17424241,5168,.11648607,.125774,.75773996,.24226007,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-2018,2018-10-01,2018,10,4
369,3,1750,2009,15453,.25031289,-.20872539,19212,.091088906,.10457006,.80434102,.19565897,Clothing and footwear,Clothing and footwear,01-10-2018,2018-10-01,2018,10,4
369,8,50,30,371,.80294192,-.22194277,451,.11086474,.066518851,.8226164,.1773836,Communication,Communication,01-10-2018,2018-10-01,2018,10,4
369,6,65,113,1893,.10383372,-.17153583,2071,.031385805,.054563012,.91405118,.085948817,Health,Health,01-10-2018,2018-10-01,2018,10,4
370,7,117,130,2873,.083333336,-.14417803,3120,.037500001,.041666668,.92083335,.079166666,Transport,Transport,01-11-2018,2018-11-01,2018,11,4
370,12,679,552,7341,.24711859,-.22112742,8572,.079211384,.064395703,.85639292,.14360708,Miscellaneous goods and services,Misc,01-11-2018,2018-11-01,2018,11,4
370,5,1042,904,9925,.13636982,-.15973574,11871,.087776937,.076151967,.83607107,.1639289,"Furnishings, household equipment and maintenance",Household,01-11-2018,2018-11-01,2018,11,4
370,3,2032,1693,15495,.25012505,-.23076923,19220,.1057232,.088085331,.80619144,.19380853,Clothing and footwear,Clothing and footwear,01-11-2018,2018-11-01,2018,11,4
370,9,668,886,8329,.19485296,-.15789473,9883,.06759081,.089648895,.84276032,.15723971,Recreation and culture,Recreation & culture,01-11-2018,2018-11-01,2018,11,4
370,8,44,46,367,.24539588,-.23333335,457,.096280091,.10065646,.80306345,.19693655,Communication,Communication,01-11-2018,2018-11-01,2018,11,4
370,2,1166,797,3186,.12090087,-.14285715,5149,.22645174,.15478733,.61876094,.38123906,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-2018,2018-11-01,2018,11,4
370,6,76,89,1914,.10000002,-.15394737,2079,.036556035,.042809043,.92063493,.079365075,Health,Health,01-11-2018,2018-11-01,2018,11,4
370,11,644,124,8415,.05505053,-.070707053,9183,.070129588,.013503212,.91636717,.083632797,Restaurants and Hotels,Restaurants & Hotels,01-11-2018,2018-11-01,2018,11,4
370,1,3477,2830,27225,.20445043,-.19459462,33532,.103692,.084396996,.81191099,.18808898,Food and non-alcoholic beverages,Food & drink,01-11-2018,2018-11-01,2018,11,4
370,4,193,189,1741,.069674872,-.1498602,2123,.090909094,.089024961,.82006592,.17993405,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-2018,2018-11-01,2018,11,4
371,4,209,117,1780,.13418078,-.090909094,2106,.099240266,.055555556,.84520417,.15479583,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-2018,2018-12-01,2018,12,4
371,8,50,9,427,.23168498,-.310534,486,.10288066,.018518519,.87860084,.12139918,Communication,Communication,01-12-2018,2018-12-01,2018,12,4
371,2,516,792,3896,.1,-.11111111,5204,.099154495,.15219063,.7486549,.25134513,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-2018,2018-12-01,2018,12,4
371,1,3988,2612,27158,.21962501,-.19965871,33758,.11813496,.07737425,.8044908,.19550921,Food and non-alcoholic beverages,Food & drink,01-12-2018,2018-12-01,2018,12,4
371,12,601,726,7215,.15178111,-.21119291,8542,.070358232,.084991805,.84464997,.15535003,Miscellaneous goods and services,Misc,01-12-2018,2018-12-01,2018,12,4
371,3,1419,1850,15422,.25,-.23205128,18691,.075918891,.098978117,.82510298,.17489702,Clothing and footwear,Clothing and footwear,01-12-2018,2018-12-01,2018,12,4
371,5,1147,731,10076,.15384616,-.14096306,11954,.095951147,.06115108,.84289777,.15710223,"Furnishings, household equipment and maintenance",Household,01-12-2018,2018-12-01,2018,12,4
371,11,431,135,8680,.049999952,-.088880688,9246,.046614751,.014600908,.93878436,.061215661,Restaurants and Hotels,Restaurants & Hotels,01-12-2018,2018-12-01,2018,12,4
371,7,129,97,2880,.068807341,-.12451613,3106,.041532516,.031229878,.92723763,.072762392,Transport,Transport,01-12-2018,2018-12-01,2018,12,4
371,6,85,95,1910,.27911949,-.16437036,2090,.040669855,.045454547,.91387558,.086124405,Health,Health,01-12-2018,2018-12-01,2018,12,4
371,9,706,869,8367,.12515645,-.18264616,9942,.071011871,.087406963,.84158117,.15841883,Recreation and culture,Recreation & culture,01-12-2018,2018-12-01,2018,12,4
372,7,267,168,2606,.067114092,-.11116466,3041,.087800063,.055244986,.85695493,.14304505,Transport,Transport,01-01-2019,2019-01-01,2019,1,1
372,5,770,1898,9245,.18276519,-.18400002,11913,.064635269,.15932176,.776043,.22395703,"Furnishings, household equipment and maintenance",Household,01-01-2019,2019-01-01,2019,1,1
372,4,162,245,1674,.057647031,-.14285715,2081,.07784719,.11773186,.80442095,.19557905,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-2019,2019-01-01,2019,1,1
372,2,1305,259,3789,.16666667,-.14285715,5353,.24378853,.048384085,.70782739,.29217261,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-2019,2019-01-01,2019,1,1
372,1,4347,2929,27702,.14,-.19214357,34978,.12427812,.083738349,.79198354,.20801647,Food and non-alcoholic beverages,Food & drink,01-01-2019,2019-01-01,2019,1,1
372,8,22,77,411,.18061736,-.25009996,510,.043137256,.1509804,.80588233,.19411765,Communication,Communication,01-01-2019,2019-01-01,2019,1,1
372,9,918,945,7780,.1800164,-.1950129,9643,.095198587,.097998545,.80680287,.19319713,Recreation and culture,Recreation & culture,01-01-2019,2019-01-01,2019,1,1
372,3,1903,3592,13085,.25,-.27272728,18580,.10242196,.19332616,.70425189,.29574811,Clothing and footwear,Clothing and footwear,01-01-2019,2019-01-01,2019,1,1
372,6,109,76,1899,.125,-.11111111,2084,.052303262,.036468331,.91122842,.088771597,Health,Health,01-01-2019,2019-01-01,2019,1,1
372,12,724,733,7318,.20021081,-.24583334,8775,.082507126,.083532766,.83396012,.16603988,Miscellaneous goods and services,Misc,01-01-2019,2019-01-01,2019,1,1
372,11,362,192,8706,.054804813,-.093377158,9260,.039092872,.020734342,.94017279,.059827216,Restaurants and Hotels,Restaurants & Hotels,01-01-2019,2019-01-01,2019,1,1
373,2,962,421,3403,.06495098,-.15847921,4786,.20100293,.0879649,.71103215,.28896782,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-2019,2019-02-01,2019,2,1
373,8,45,18,408,.48214284,-.17703418,471,.095541403,.038216561,.86624205,.13375796,Communication,Communication,01-02-2019,2019-02-01,2019,2,1
373,6,145,74,1677,.10137539,-.22649573,1896,.07647679,.039029535,.88449365,.11550632,Health,Health,01-02-2019,2019-02-01,2019,2,1
373,9,984,770,6414,.22301468,-.160032,8168,.12047013,.094270326,.78525954,.21474046,Recreation and culture,Recreation & culture,01-02-2019,2019-02-01,2019,2,1
373,12,778,639,6390,.24999999,-.23963133,7807,.099654153,.08184962,.81849623,.18150377,Miscellaneous goods and services,Misc,01-02-2019,2019-02-01,2019,2,1
373,3,1848,1922,11927,.36346155,-.25,15697,.1177295,.12244378,.75982672,.24017328,Clothing and footwear,Clothing and footwear,01-02-2019,2019-02-01,2019,2,1
373,1,3654,2814,24821,.16666667,-.18333334,31289,.11678226,.089935757,.79328197,.20671801,Food and non-alcoholic beverages,Food & drink,01-02-2019,2019-02-01,2019,2,1
373,7,142,68,2433,.088227786,-.12201366,2643,.053726826,.025728339,.92054486,.079455167,Transport,Transport,01-02-2019,2019-02-01,2019,2,1
373,5,1574,776,7577,.18350169,-.2,9927,.15855747,.078170642,.76327187,.23672812,"Furnishings, household equipment and maintenance",Household,01-02-2019,2019-02-01,2019,2,1
373,11,413,134,6800,.064516149,-.088932797,7347,.05621342,.018238736,.92554784,.074452154,Restaurants and Hotels,Restaurants & Hotels,01-02-2019,2019-02-01,2019,2,1
373,4,227,102,1601,.071287438,-.12249615,1930,.11761658,.05284974,.8295337,.17046632,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-2019,2019-02-01,2019,2,1
374,4,154,112,1848,.10978773,-.13950729,2114,.072847679,.052980132,.87417221,.12582782,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2019,2019-03-01,2019,3,1
374,3,1790,1603,14667,.33333334,-.22222222,18060,.099114068,.088759691,.81212622,.18787375,Clothing and footwear,Clothing and footwear,01-03-2019,2019-03-01,2019,3,1
374,5,1251,1057,9758,.2,-.16723795,12066,.10367976,.087601528,.80871874,.19128129,"Furnishings, household equipment and maintenance",Household,01-03-2019,2019-03-01,2019,3,1
374,9,638,793,8365,.1444921,-.14262937,9796,.065128624,.080951408,.85391998,.14608003,Recreation and culture,Recreation & culture,01-03-2019,2019-03-01,2019,3,1
374,1,3310,3259,28989,.2,-.19999999,35558,.093087353,.091653071,.81525958,.18474042,Food and non-alcoholic beverages,Food & drink,01-03-2019,2019-03-01,2019,3,1
374,11,1208,152,7624,.037868217,-.063122191,8984,.13446127,.016918967,.84861976,.15138024,Restaurants and Hotels,Restaurants & Hotels,01-03-2019,2019-03-01,2019,3,1
374,2,825,728,3627,.14285715,-.14065935,5180,.15926641,.14054054,.70019305,.29980695,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2019,2019-03-01,2019,3,1
374,12,809,741,7406,.26624471,-.2056655,8956,.090330504,.082737826,.82693166,.17306833,Miscellaneous goods and services,Misc,01-03-2019,2019-03-01,2019,3,1
374,8,48,48,402,.15567766,-.15510631,498,.096385539,.096385539,.80722892,.19277108,Communication,Communication,01-03-2019,2019-03-01,2019,3,1
374,7,122,57,2884,.097777784,-.083333321,3063,.03983023,.018609207,.94156057,.058439437,Transport,Transport,01-03-2019,2019-03-01,2019,3,1
374,6,162,82,1774,.066889651,-.11123482,2018,.080277503,.040634293,.87908822,.12091179,Health,Health,01-03-2019,2019-03-01,2019,3,1
375,5,947,1639,9787,.11133603,-.19999999,12373,.076537624,.13246585,.79099655,.20900348,"Furnishings, household equipment and maintenance",Household,01-04-2019,2019-04-01,2019,4,2
375,9,783,1456,7896,.14295933,-.16722408,10135,.07725703,.14366058,.77908242,.22091761,Recreation and culture,Recreation & culture,01-04-2019,2019-04-01,2019,4,2
375,4,136,139,1838,.13608041,-.16449413,2113,.064363465,.065783247,.86985332,.13014671,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-2019,2019-04-01,2019,4,2
375,3,1797,2281,14431,.25037691,-.20289855,18509,.097087905,.12323734,.77967477,.22032525,Clothing and footwear,Clothing and footwear,01-04-2019,2019-04-01,2019,4,2
375,2,811,806,3742,.13471901,-.125,5359,.15133421,.15040119,.6982646,.3017354,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-2019,2019-04-01,2019,4,2
375,8,37,61,366,.2945385,-.26950848,464,.079741381,.13146552,.78879309,.21120691,Communication,Communication,01-04-2019,2019-04-01,2019,4,2
375,12,989,883,7415,.24749994,-.2,9287,.10649294,.095079146,.79842794,.20157209,Miscellaneous goods and services,Misc,01-04-2019,2019-04-01,2019,4,2
375,1,3111,3751,29481,.17712417,-.14999998,36343,.085601076,.10321108,.81118786,.18881215,Food and non-alcoholic beverages,Food & drink,01-04-2019,2019-04-01,2019,4,2
375,6,218,87,1716,.065290615,-.14893614,2021,.10786739,.043047994,.84908462,.15091538,Health,Health,01-04-2019,2019-04-01,2019,4,2
375,11,772,153,8137,.05775395,-.065359451,9062,.085190907,.01688369,.89792538,.10207459,Restaurants and Hotels,Restaurants & Hotels,01-04-2019,2019-04-01,2019,4,2
375,7,124,71,2905,.091217294,-.11292961,3100,.039999999,.022903226,.93709677,.062903225,Transport,Transport,01-04-2019,2019-04-01,2019,4,2
376,6,106,73,1847,.11168033,-.11805555,2026,.052319843,.036031589,.91164857,.088351429,Health,Health,01-05-2019,2019-05-01,2019,5,2
376,1,3647,3433,29254,.19999996,-.19452883,36334,.1003743,.094484508,.80514121,.19485882,Food and non-alcoholic beverages,Food & drink,01-05-2019,2019-05-01,2019,5,2
376,12,802,708,7936,.23076923,-.2,9446,.084903665,.074952364,.84014398,.15985602,Miscellaneous goods and services,Misc,01-05-2019,2019-05-01,2019,5,2
376,2,790,557,3995,.14583333,-.14285715,5342,.14788468,.10426807,.74784726,.25215274,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-2019,2019-05-01,2019,5,2
376,5,1473,857,10348,.24155502,-.1501689,12678,.11618552,.067597412,.81621706,.18378294,"Furnishings, household equipment and maintenance",Household,01-05-2019,2019-05-01,2019,5,2
376,3,1954,1550,15522,.26666668,-.2,19026,.10270157,.081467465,.81583095,.18416902,Clothing and footwear,Clothing and footwear,01-05-2019,2019-05-01,2019,5,2
376,7,130,88,2903,.11764701,-.070100114,3121,.041653316,.028196091,.93015057,.069849409,Transport,Transport,01-05-2019,2019-05-01,2019,5,2
376,4,207,66,1830,.10583334,-.073300108,2103,.098430812,.031383738,.87018543,.12981455,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-2019,2019-05-01,2019,5,2
376,9,1080,901,8413,.17966649,-.13515563,10394,.1039061,.086684629,.80940926,.19059074,Recreation and culture,Recreation & culture,01-05-2019,2019-05-01,2019,5,2
376,8,39,41,361,.26579416,-.18850595,441,.088435374,.09297052,.8185941,.1814059,Communication,Communication,01-05-2019,2019-05-01,2019,5,2
376,11,516,111,8452,.040619187,-.086601295,9079,.056834452,.012226016,.93093956,.069060467,Restaurants and Hotels,Restaurants & Hotels,01-05-2019,2019-05-01,2019,5,2
377,4,95,134,1884,.0875386,-.11764706,2113,.044959772,.063416943,.89162326,.10837671,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-2019,2019-06-01,2019,6,2
377,3,1417,1837,16016,.25000006,-.20493844,19270,.073533989,.095329531,.83113647,.16886352,Clothing and footwear,Clothing and footwear,01-06-2019,2019-06-01,2019,6,2
377,1,4018,2992,29057,.19329265,-.20000002,36067,.11140378,.082956716,.80563951,.19436049,Food and non-alcoholic beverages,Food & drink,01-06-2019,2019-06-01,2019,6,2
377,6,81,19,1928,.068763822,-.16920415,2028,.039940827,.0093688359,.95069033,.049309663,Health,Health,01-06-2019,2019-06-01,2019,6,2
377,12,984,823,7688,.17620862,-.22413796,9495,.10363349,.086677201,.80968928,.19031069,Miscellaneous goods and services,Misc,01-06-2019,2019-06-01,2019,6,2
377,2,761,546,3990,.14835165,-.1499334,5297,.14366622,.10307721,.75325656,.24674344,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-2019,2019-06-01,2019,6,2
377,9,808,902,8760,.1928705,-.14946353,10470,.077172875,.086150907,.83667624,.16332379,Recreation and culture,Recreation & culture,01-06-2019,2019-06-01,2019,6,2
377,8,38,30,370,.29182312,-.24287754,438,.086757988,.06849315,.84474885,.15525115,Communication,Communication,01-06-2019,2019-06-01,2019,6,2
377,7,147,91,2892,.06666667,-.095408164,3130,.046964858,.029073482,.92396164,.076038338,Transport,Transport,01-06-2019,2019-06-01,2019,6,2
377,5,1205,1046,10575,.20000201,-.17142856,12826,.093949787,.081553094,.8244971,.17550288,"Furnishings, household equipment and maintenance",Household,01-06-2019,2019-06-01,2019,6,2
377,11,386,102,8667,.054794468,-.047943749,9155,.042162754,.011141453,.9466958,.053304207,Restaurants and Hotels,Restaurants & Hotels,01-06-2019,2019-06-01,2019,6,2
378,12,786,893,7782,.25441176,-.21428572,9461,.0830779,.094387487,.82253462,.17746538,Miscellaneous goods and services,Misc,01-07-2019,2019-07-01,2019,7,3
378,5,956,1916,10112,.14352161,-.17981073,12984,.073629081,.14756623,.77880466,.22119531,"Furnishings, household equipment and maintenance",Household,01-07-2019,2019-07-01,2019,7,3
378,2,446,576,4304,.16496599,-.125,5326,.083740145,.1081487,.80811113,.19188884,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-07-2019,2019-07-01,2019,7,3
378,7,126,77,2928,.069880888,-.12595381,3131,.040242735,.024592781,.93516451,.064835519,Transport,Transport,01-07-2019,2019-07-01,2019,7,3
